successful_update,pair_indices,pair_keys
1816,4;101;124;48;39;115;97;38,study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p03:target_t1_1200:source_t3_800
1817,13;60;90;61;3;113;55;121,study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p05:target_t18_400:source_t22_800
1818,74;106;20;107;2;112;111;22,study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p01:target_t21_800:source_t12_400
1819,68;120;69;67;53;100;0;24,study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p01:target_t23_0:source_t12_1200
1820,30;73;51;52;64;58;125;93,study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p04:target_t21_1200:source_t19_0
1821,17;25;80;117;89;47;26;34,study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p03:target_t0_1200:source_t23_800
1822,99;76;102;10;9;126;49;88,study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p04:target_t18_800:source_t16_1200
1823,118;65;46;16;43;71;59;85,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p04:target_t10_800:source_t16_0
1824,81;19;98;54;86;18;72,study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p04:target_t1_1200:source_t12_400
1825,67;79;31;22;90;30;85;36,study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p03:target_t1_400:source_t3_0
1826,68;75;38;70;97;76;49;95,study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p04:target_t22_800:source_t19_1200
1827,34;74;5;40;52;112;44;4,study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p01:target_t7_0:source_t5_800
1828,118;15;126;101;16;65;98;69,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p04:target_t1_0:source_t11_800
1829,58;14;106;116;0;64;57;78,study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p04:target_t7_400:source_t13_1200
1830,54;12;103;89;92;93;104;3,study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p01:target_t0_1200:source_t5_400
1831,8;50;117;107;29;122;60;80,study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p04:target_t9_0:source_t14_400
1832,115;86;43;24;66;88;20;35,study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p03:target_t1_0:source_t23_1200
1833,45;102;32;84;119;114;111;53,study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p03:target_t12_1200:source_t13_0
1834,23;9;105;72;108;113;13;73,study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p04:target_t4_0:source_t12_800
1835,83;6;55;77;62;91;82;42,study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p03:target_t4_0:source_t5_800
1836,47;125;51;99;25;120;81;18,study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p01:target_t20_400:source_t11_0
1837,63;59;46;48;110;17;33;71,study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p04:target_t1_800:source_t12_0
1838,109;19;37;11;1;100;94;26,study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p01:target_t23_800:source_t14_800
1839,41;10;21;121;87;123;2;61,study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p03:target_t17_1200:source_t15_0
1840,39;27;28;124;56;96;7,study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p01:target_t13_400:source_t6_400
1841,50;20;84;40;28;22;6;58,study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p03:target_t17_0:source_t14_400
1842,116;125;11;14;13;100;24;41,study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p03:target_t2_800:source_t5_400
1843,30;81;124;29;19;39;126;114,study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p05:target_t13_800:source_t20_400
1844,98;78;86;85;9;64;107;37,study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p03:target_t1_800:source_t3_400
1845,62;5;47;27;104;119;38;118,study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p05:target_t16_800:source_t21_800
1846,7;34;74;82;17;35;94;79,study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t7_1200:source_t14_0
1847,89;12;51;55;99;101;3;108,study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t10_0:source_t17_1200
1848,75;33;68;92;61;21;109;121,study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p05:target_t18_400:source_t22_800
1849,120;123;102;23;15;25;57;45,study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p03:target_t4_1200:source_t7_400
1850,91;93;48;122;10;42;60;97,study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p05:target_t0_0:source_t12_800
1851,105;63;67;83;36;90;70;4,study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p01:target_t7_0:source_t5_800
1852,65;52;18;0;88;16;31;112,study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p05:target_t13_0:source_t19_1200
1853,117;26;46;73;95;53;115;59,study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p03:target_t17_400:source_t14_800
1854,1;87;111;77;80;69;106;43,study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p03:target_t4_400:source_t5_1200
1855,8;72;2;66;110;32;44;76,study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p04:target_t4_1200:source_t13_400
1856,96;71;56;54;113;49;103,study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t6_800:source_t15_800
1857,95;116;103;29;82;12;125;15,study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t17_800:source_t10_400
1858,113;23;126;74;117;115;49;118,study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t16_800:source_t21_800
1859,30;20;4;14;73;100;72;40,study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p03:target_t2_400:source_t5_0
1860,63;89;85;21;58;87;106;104,study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t6_1200:source_t15_1200
1861,59;78;50;51;56;36;18;62,study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p03:target_t24_0:source_t15_400
1862,101;34;47;90;69;33;120;55,study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p03:target_t16_400:source_t13_800
1863,75;48;27;8;107;123;60;22,study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p01:target_t21_800:source_t12_400
1864,35;109;19;86;57;122;114;32,study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p03:target_t0_400:source_t23_0
1865,9;7;93;102;24;119;1;71,study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p04:target_t1_800:source_t12_0
1866,38;112;92;45;61;53;99;105,study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p05:target_t7_0:source_t17_0
1867,91;108;80;17;46;41;5;84,study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p04:target_t10_400:source_t15_800
1868,43;79;2;11;76;83;44;68,study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p04:target_t0_1200:source_t11_400
1869,39;37;67;66;110;25;94;10,study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p01:target_t15_400:source_t8_0
1870,88;54;52;121;64;28;6;124,study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p05:target_t25_400:source_t23_400
1871,98;26;13;65;31;16;111;42,study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p03:target_t4_0:source_t5_800
1872,97;70;96;81;3;0;77,study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p04:target_t7_0:source_t13_800
1873,100;76;37;114;60;38;61;122,study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p05:target_t18_800:source_t22_1200
1874,65;22;48;1;123;24;49;95,study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p04:target_t22_800:source_t19_1200
1875,4;41;10;27;8;32;121;40,study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t2_400:source_t5_0
1876,111;91;70;16;52;89;126;79,study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p04:target_t7_1200:source_t14_0
1877,31;93;20;2;77;5;115;51,study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p03:target_t12_400:source_t9_1200
1878,33;12;34;21;108;84;86;80,study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p04:target_t9_0:source_t14_400
1879,98;119;63;75;90;120;117;113,study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p05:target_t13_400:source_t20_0
1880,43;7;53;92;68;78;81;104,study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p05:target_t6_1200:source_t15_1200
1881,42;87;125;96;54;13;73;110,study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p05:target_t10_800:source_t19_400
1882,103;3;109;88;83;46;71;36,study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t1_400:source_t3_0
1883,101;28;106;97;112;59;18;56,study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p03:target_t16_800:source_t13_1200
