fold,participant,sample,session,support_actual_task,support_starts,task,wrong_actual_task,wrong_owner,wrong_support_starts
1,sub-07,109,ses-04,SSVEP,1431;6866;40;8146;7046;7449;4947;2135;4403;3680;1897;59;4351;7637;9603;8559,SSVEP,SSVEP,sub-18,3588;1487;7664;5999;3497;9202;5948;5845;11273;9196;9291;327;545;6208;2066;3564
1,sub-07,110,ses-03,SSVEP,5585;556;11084;9526;6497;9005;11271;3499;8241;4952;2550;3900;1966;8851;650;3672,SSVEP,SSVEP,sub-21,2980;9382;9040;11112;5424;3797;7681;11621;927;7745;4452;6171;1351;3143;10592;5309
1,sub-07,111,ses-04,ERP,6804;1845;9427;9484;5921;7346;11182;8427;6820;8369;3144;9698;11749;667;9592;7707,ERP,ERP,sub-05,8322;511;640;1841;8219;8397;1399;10820;2043;4683;3384;9917;3243;10308;10307;6767
1,sub-09,112,ses-03,ERP,10503;4644;6627;6113;32;1901;8853;4922;10669;9480;6505;1259;10210;2004;8761;5426,ERP,ERP,sub-02,3922;2933;5833;4100;10324;7299;8628;9833;17;11552;3269;2682;10623;5751;2453;11174
1,sub-06,113,ses-04,ERP,6090;536;6838;11224;7556;9969;3728;5972;6673;366;8645;1724;6412;6797;10923;4733,ERP,ERP,sub-17,4271;7649;10428;5441;790;5368;7321;10189;1505;11021;1029;5719;6196;11117;2347;8083
1,sub-06,114,ses-03,SSVEP,7348;9951;8307;5867;11190;9278;2643;8195;1047;4240;2821;10195;7706;6641;2259;10815,SSVEP,SSVEP,sub-18,1782;11215;7842;11548;2539;9835;5079;932;8276;9780;11636;3293;7189;11522;10806;2736
1,sub-06,115,ses-03,ERP,3215;1388;9205;8395;5999;2184;2249;6612;6338;10869;3213;848;9433;8098;3966;1475,ERP,ERP,sub-17,11318;10449;2428;67;6253;5008;5905;4337;1358;1849;10745;6488;4866;1212;6463;3389
1,sub-07,116,ses-02,SSVEP,3858;11146;7165;8083;129;9829;2370;1924;3001;10937;9517;6203;11223;7298;9188;5303,SSVEP,SSVEP,sub-19,7665;5919;7133;8380;9400;3822;8048;7849;921;6012;7905;4511;1604;6430;742;4249
1,sub-07,117,ses-04,SSVEP,3841;10795;1670;8696;10228;10496;6881;8478;3486;2896;1733;714;8328;491;10279;2204,SSVEP,SSVEP,sub-18,8610;2850;5231;7885;7824;7016;3685;4009;8934;9319;3708;1848;9474;9149;8282;3571
1,sub-09,118,ses-03,SSVEP,1007;7798;3068;2773;1078;7986;7485;7227;5775;8754;1146;5718;7071;9425;1142;9351,SSVEP,SSVEP,sub-17,10561;6874;9806;9123;8713;3577;9852;11222;4457;9080;6387;7493;7600;11002;2813;8056
1,sub-09,119,ses-02,SSVEP,10260;2697;4219;5507;11659;3801;11340;5538;5543;4384;5368;11676;4913;872;5893;8233,SSVEP,SSVEP,sub-19,1724;184;4183;9712;2852;4919;459;7887;4873;1254;9039;9454;4456;3731;234;1958
1,sub-09,120,ses-03,ERP,3358;6244;1066;4164;7257;6897;8267;1491;5458;7438;4229;11486;5257;746;7729;2305,ERP,ERP,sub-19,9663;7841;8300;4834;67;9506;3285;9065;1393;6105;7248;4691;7108;4269;1994;3331
1,sub-06,121,ses-04,ERP,8444;10062;9939;405;7380;8954;6208;1081;11547;10250;1555;4040;547;3079;1581;11605,ERP,ERP,sub-05,8804;3945;9223;5950;3414;1412;8468;592;647;11373;1495;3520;1629;4125;11003;7497
1,sub-09,122,ses-03,SSVEP,5983;11046;3546;9886;11163;8742;2566;3210;688;7560;9228;2992;10864;4440;4170;8689,SSVEP,SSVEP,sub-18,6067;4208;1721;577;9880;11375;205;3916;951;3048;7517;6348;6004;845;3265;9998
1,sub-06,123,ses-03,ERP,4463;5601;7612;2322;4501;6042;9378;5509;10250;8146;9587;3236;375;2682;9671;3513,ERP,ERP,sub-21,4820;8290;7437;10042;626;5852;9117;5374;2342;7919;3855;5628;8146;1109;1337;10834
1,sub-09,124,ses-03,ERP,5172;6802;6564;5222;5528;11317;11001;4326;10521;1095;641;9534;2973;7226;8281;2268,ERP,ERP,sub-03,7193;9147;7055;1073;11553;944;7003;4976;11309;8000;4492;5993;6887;9690;881;7971
1,sub-09,125,ses-04,SSVEP,3202;6374;6366;3308;7120;6865;3055;8974;3693;847;8207;4079;1596;2980;9063;667,SSVEP,SSVEP,sub-03,9029;10809;8528;10761;550;4817;4278;47;8984;4610;5003;7212;6302;7550;8945;11355
1,sub-09,126,ses-04,SSVEP,9869;10732;4650;5488;9182;7291;5946;936;7220;2905;2796;669;7818;10331;3111;9466,SSVEP,SSVEP,sub-21,7796;887;2507;11668;7617;10553;7884;5364;3803;1331;4704;9648;8624;10365;8528;6037
1,sub-07,127,ses-03,ERP,10124;5026;10881;2592;6801;9797;2868;418;1293;7655;8038;1013;4605;475;11618;1367,ERP,ERP,sub-24,1310;10816;153;1727;5004;6668;9737;10577;6087;11646;7759;6431;5243;11392;5911;5240
1,sub-09,128,ses-02,ERP,6572;8366;5058;11253;5128;4222;6343;3369;4907;11462;7284;8714;446;1533;10753;2437,ERP,ERP,sub-19,7951;254;10795;2284;6922;1958;836;4390;4950;1769;4469;4298;7801;335;9947;10616
1,sub-06,129,ses-02,ERP,8035;1377;4403;2119;8394;5928;7963;10207;6058;6124;9992;172;6814;8840;10775;9305,ERP,ERP,sub-19,2063;10037;4308;3419;3375;2931;7527;6037;8157;6848;9040;45;6344;2998;7013;8764
1,sub-06,130,ses-04,ERP,11656;5653;10166;279;9516;2976;1476;1558;5984;2528;2472;1414;7663;4409;5629;3387,ERP,ERP,sub-24,3644;7817;9982;5957;2533;10006;9050;1403;11617;7631;9252;8863;64;5686;7526;752
1,sub-09,131,ses-02,ERP,538;10637;7508;4254;5407;11491;2772;1119;6564;586;475;5268;371;4557;7124;7096,ERP,ERP,sub-24,767;3298;7399;4952;8183;4198;5661;4163;4242;4682;3720;8502;1280;10373;7147;556
1,sub-07,132,ses-03,SSVEP,1435;5779;11766;8600;8726;3159;11157;3979;1647;9442;5795;7168;11369;3469;1708;8113,SSVEP,SSVEP,sub-06,8019;10538;7580;9979;7865;3947;7047;9472;9017;7477;2476;859;2654;5619;2072;2283
1,sub-07,133,ses-02,ERP,9661;655;592;11390;2964;8366;9618;5000;9836;8831;2640;868;2194;5945;8077;4002,ERP,ERP,sub-02,9753;5106;6334;9524;5542;3676;5575;6416;2782;6721;2028;1130;6318;1054;7458;6016
1,sub-09,134,ses-03,SSVEP,3967;7912;4503;8087;10261;4816;11475;8718;1189;2708;10500;4814;4760;5403;7131;4251,SSVEP,SSVEP,sub-02,3135;6238;10794;3765;11027;865;641;1381;9461;3188;6280;6041;526;11339;10386;9245
1,sub-06,135,ses-04,ERP,10359;4103;8746;5312;4404;2182;10254;6246;6640;9817;11001;6042;493;1756;6308;10861,ERP,ERP,sub-15,2642;2711;4702;10789;8500;10622;4191;3827;2548;11531;5081;5795;3753;9837;6773;10022
1,sub-09,136,ses-02,ERP,6839;4216;8514;2251;3747;6215;2420;853;10729;8814;2586;3825;2503;3461;6962;1494,ERP,ERP,sub-17,1870;2895;601;657;9142;6009;9893;567;2268;9750;8430;2410;8097;3410;4238;908
1,sub-09,137,ses-02,SSVEP,861;8036;850;4729;1114;1771;10347;3319;2454;4242;7817;11282;6384;7499;8304;1082,SSVEP,SSVEP,sub-21,1280;6035;6286;6641;7745;8082;8057;4624;2955;1439;9662;2932;4286;8642;5390;3523
1,sub-07,138,ses-03,SSVEP,77;9804;2378;6701;9998;11285;4270;8215;3966;6369;10445;3312;10602;8106;7047;11659,SSVEP,SSVEP,sub-05,3779;5876;2286;3183;9842;3125;11504;3792;1582;9492;5104;7441;8370;7672;11557;7036
1,sub-07,139,ses-02,ERP,11721;4457;3108;101;6375;7080;2257;9748;5223;2500;3685;5174;4276;10808;10511;338,ERP,ERP,sub-19,6680;34;6104;1648;11784;11669;336;7102;2757;6156;3209;7590;10643;9041;9778;11328
1,sub-06,140,ses-03,SSVEP,3669;9234;167;8183;5975;4780;5128;1646;9850;3788;7956;4548;9200;5578;108;11412,SSVEP,SSVEP,sub-03,11675;9950;2404;5073;1307;943;10252;3871;11748;10266;3736;4760;10714;10606;2461;2723
1,sub-07,141,ses-04,SSVEP,10994;6096;2699;2261;3777;11420;6867;4350;1151;3609;2046;9542;8233;8347;6348;2982,SSVEP,SSVEP,sub-19,1038;11060;3848;7546;4460;5897;6079;3876;2544;6617;11555;9864;7333;24;902;7806
1,sub-06,142,ses-03,ERP,11509;5467;2878;7681;1653;7831;10977;2946;6282;5346;9195;3067;2342;8301;1211;7560,ERP,ERP,sub-05,3801;4115;5028;8961;1363;8637;4997;9041;7942;8870;4613;10854;9360;1258;2648;3813
1,sub-06,143,ses-04,SSVEP,7819;8597;3022;6660;5968;5653;5255;8016;8705;11230;10595;1699;10269;6329;1017;3709,SSVEP,SSVEP,sub-23,491;1376;2674;10987;9415;331;9795;9919;2782;796;3829;2525;11607;6284;2143;8281
1,sub-07,144,ses-02,ERP,2134;5099;10043;10624;6869;4023;3113;8921;7554;7598;10666;8151;1528;8969;9392;10931,ERP,ERP,sub-15,5921;3285;3991;11401;703;875;11337;4422;5055;8045;10921;7955;9044;2478;2744;11434
1,sub-09,145,ses-02,ERP,2407;2122;10210;9079;8018;8903;743;1473;9506;7611;1014;6115;3534;9498;10092;8056,ERP,ERP,sub-19,6396;7061;4268;1805;9912;8277;4929;11334;9172;4319;4599;7598;3224;182;5747;1075
1,sub-06,146,ses-04,ERP,5453;6694;5267;910;3313;5968;960;557;3899;2180;8001;8658;8149;5846;4358;11221,ERP,ERP,sub-07,9141;3805;4066;8633;8730;5481;1554;10028;5341;7265;558;5218;8188;938;11431;9700
1,sub-09,147,ses-03,SSVEP,7040;10165;2459;7283;11647;10578;989;5642;220;5257;386;2762;7013;6723;4138;636,SSVEP,SSVEP,sub-17,11503;3869;4273;10567;10467;6113;2211;10944;11307;1592;10657;9404;4134;4362;10325;5016
1,sub-07,148,ses-02,SSVEP,5;27;5840;10096;9606;6310;2649;9051;6325;1274;1067;1280;691;5546;2192;5551,SSVEP,ERP,sub-24,9239;7632;10651;1424;4093;10057;9559;8861;11294;10001;9833;6101;9129;4269;3036;3268
1,sub-09,149,ses-03,SSVEP,8959;8257;8816;3958;11163;5065;8796;4907;9779;8836;6341;8205;535;6805;2105;6772,SSVEP,SSVEP,sub-03,6634;10193;10668;11442;7386;8966;503;9719;1453;11589;1276;9343;3344;6662;2798;624
1,sub-07,150,ses-03,ERP,5703;5790;10008;10593;7680;839;7727;10175;9401;6434;9198;1780;8764;10788;2254;5402,ERP,ERP,sub-23,4931;10261;1977;3786;9611;3292;8172;3043;6234;9292;7893;5270;11325;5452;6831;424
1,sub-09,151,ses-03,SSVEP,917;2860;11793;11653;9428;6030;9242;3768;6373;5252;4851;10503;4762;8523;7622;10661,SSVEP,SSVEP,sub-21,7510;2391;8551;3346;5988;4714;10458;3105;2592;6308;9982;1571;10320;11769;11652;5528
1,sub-09,152,ses-02,ERP,9845;1158;3598;6221;7368;10290;11233;3097;3309;2238;10836;1334;800;10431;1140;10764,ERP,ERP,sub-03,2515;4910;7823;2523;1892;3282;5461;11507;5564;7920;5146;4726;9708;8748;396;1490
1,sub-07,153,ses-04,ERP,10566;2749;7306;5914;852;10923;9765;2366;11538;1933;966;8191;1939;1087;2395;4517,ERP,ERP,sub-19,5799;11478;5756;846;6243;2245;1784;11324;9717;3015;8498;6421;1429;2302;775;6852
1,sub-07,154,ses-04,SSVEP,391;2182;6401;1217;7937;3689;6963;5261;8961;5303;11365;501;4932;6911;7611;2716,SSVEP,SSVEP,sub-17,1285;9263;3114;11173;3797;3071;3202;6160;9428;11376;11334;2462;2950;7658;4528;2843
1,sub-06,155,ses-04,SSVEP,9838;4130;1454;6370;5095;2522;1867;10552;8553;4021;327;6960;8911;459;3462;6485,SSVEP,SSVEP,sub-05,3980;3083;1865;5484;1258;8099;1330;454;5045;4373;4451;7309;9602;4173;9381;5190
1,sub-06,156,ses-04,ERP,478;8707;487;4117;10449;3203;5892;6687;8636;10188;3560;11175;7186;5696;10557;2956,ERP,ERP,sub-03,3043;10512;7259;5703;775;1402;7025;511;10501;8508;8526;8206;5231;4369;2055;8493
1,sub-06,157,ses-03,SSVEP,3253;11709;851;1176;8682;1757;7606;8796;399;2748;7522;2342;4820;1847;8381;5487,SSVEP,SSVEP,sub-03,10610;763;7697;11160;11754;5255;8408;2351;804;7035;5409;10491;5226;1147;3906;2601
1,sub-09,158,ses-04,SSVEP,10766;6437;10717;479;8361;329;7446;910;6446;6828;6550;11468;10569;9927;6989;10591,SSVEP,SSVEP,sub-05,10207;1435;10877;6995;7300;4131;5514;4544;604;1965;7307;716;1931;7071;9532;4630
1,sub-09,159,ses-02,SSVEP,10126;8708;9870;10189;1856;6811;10897;4487;6612;3958;4347;8265;8861;1548;9905;344,SSVEP,SSVEP,sub-21,2186;11486;4759;8396;1716;11260;9581;481;10625;3660;11645;4389;9814;10778;9063;5535
1,sub-07,160,ses-04,ERP,1228;6891;10344;11155;8933;7384;8864;4153;5540;6197;6744;11684;10996;1046;3533;5533,ERP,ERP,sub-06,7590;5876;4128;2086;10448;10587;11716;10812;8265;4121;2393;10003;4148;531;8563;11273
1,sub-07,161,ses-04,ERP,5847;2925;8132;3241;5971;2830;6761;4935;3914;5389;9459;1279;10758;6198;3258;1579,ERP,ERP,sub-15,1342;7184;4854;9137;11304;8420;4551;7191;4412;4320;4375;4964;2088;6455;6182;9416
1,sub-06,162,ses-03,ERP,5387;5185;500;5955;7444;7255;10261;773;9061;6597;9947;8232;3204;3732;4717;307,ERP,ERP,sub-23,469;2351;6420;8718;7270;6213;9116;792;4382;8117;9360;8613;233;3414;3598;11169
1,sub-06,163,ses-03,ERP,1526;2612;2652;6923;1042;495;2431;8004;10462;1278;8146;5597;5688;7794;6673;7123,ERP,ERP,sub-05,5118;10833;8491;5967;1775;6832;1493;8540;6646;4678;5068;260;4432;3716;5548;5472
1,sub-06,164,ses-03,SSVEP,2815;7484;8901;4645;3547;3625;6599;3037;7552;1396;2339;5242;1139;3599;6154;5336,SSVEP,SSVEP,sub-07,10621;5753;8652;3264;1297;6652;9573;9200;7937;2344;8836;897;3765;8879;2972;8032
1,sub-07,165,ses-04,SSVEP,2934;4057;1415;11045;554;56;8519;6841;11335;9212;10099;503;2177;9238;356;4503,SSVEP,SSVEP,sub-06,5582;1304;3243;8067;10228;2928;3342;11085;9454;3593;10032;6981;5584;9174;679;10901
1,sub-09,166,ses-02,ERP,1403;2150;5934;1364;3080;7101;6303;8775;4380;2201;2883;9015;4439;6085;3605;1445,ERP,ERP,sub-07,8210;3982;6389;6172;6510;6162;5;6911;8655;9906;9361;600;1821;4520;8809;3923
1,sub-06,167,ses-03,SSVEP,914;4587;4688;10909;11718;4478;4975;9821;986;3492;5954;8121;2973;374;3352;5105,SSVEP,SSVEP,sub-17,3852;11599;3825;2504;2228;1900;5664;1503;10544;10916;4945;3522;6138;8168;5901;9908
1,sub-06,168,ses-04,ERP,8753;2941;10996;3327;10109;9203;4604;9374;5027;3887;7158;9238;2353;11273;9199;5061,ERP,ERP,sub-15,9452;9637;721;8359;11073;10303;5013;3356;6243;2638;11387;3824;5114;11690;5721;5317
1,sub-06,169,ses-02,SSVEP,10125;174;4822;555;9470;4646;9850;312;1032;9220;7920;6802;2750;3466;2350;6967,SSVEP,SSVEP,sub-15,9948;11371;1416;11080;5965;10246;10256;7320;9199;7751;6753;9918;7254;5303;2040;9585
1,sub-07,170,ses-02,ERP,7069;2;10669;9833;6615;7770;1148;10031;5035;11007;2330;1498;1756;11725;528;2611,ERP,ERP,sub-03,2760;7344;10668;9601;9516;8013;10365;4179;7105;7340;4334;8099;4460;5032;4088;7367
1,sub-09,171,ses-03,SSVEP,11644;7216;3081;5891;278;3100;10513;1475;11395;7167;609;11415;379;10706;8470;4761,SSVEP,SSVEP,sub-23,7233;4506;4559;6662;6631;1074;1271;3863;5336;7018;2389;8040;7018;816;11338;3152
1,sub-06,172,ses-04,ERP,2123;5247;6781;8898;3857;1839;1892;2539;584;5404;1978;6264;1355;11769;9948;11695,ERP,ERP,sub-07,3120;9396;6722;6957;3341;9713;8505;1358;3478;9649;150;4953;1717;3401;142;9812
1,sub-09,173,ses-02,ERP,310;7342;11003;2884;4812;9383;8923;8166;8353;5810;3440;4989;6666;5707;10698;9385,ERP,ERP,sub-24,2544;2118;2830;10419;4550;7839;9488;2585;6406;9449;6275;7479;7085;9327;2271;2777
1,sub-07,174,ses-03,SSVEP,5590;11727;2442;6197;7403;2858;1556;10544;7081;3182;5564;6236;11445;2002;7063;2970,SSVEP,SSVEP,sub-17,11302;6756;2415;147;10221;1745;1250;2557;1451;11776;6751;1400;5895;9430;2397;3682
1,sub-07,175,ses-02,SSVEP,8861;9508;11295;2719;6954;759;7301;7403;8776;7655;8972;5644;10673;4511;3325;8276,SSVEP,SSVEP,sub-15,5659;8021;2300;4318;9870;6635;2722;11036;2581;225;7049;6040;3575;5803;6441;636
1,sub-06,176,ses-04,ERP,3602;3075;9758;3952;1999;8355;1807;3521;9382;6599;9055;11539;8593;11606;6978;9917,ERP,ERP,sub-03,10842;3294;6066;8485;9950;5115;6555;8446;4098;10224;2332;2521;3841;9452;1368;5187
1,sub-09,177,ses-02,ERP,9510;3556;11433;6697;4964;11133;7390;8739;2663;6644;335;8966;218;804;9656;3597,ERP,ERP,sub-18,2180;10216;9671;5154;1349;10854;4269;7156;9227;11731;1946;3138;683;8018;5292;5714
1,sub-07,178,ses-03,ERP,10481;6376;11400;2425;8339;1663;8545;7855;5115;11009;5295;9628;4372;7098;5232;3238,ERP,ERP,sub-06,1950;10197;7888;8904;4217;7568;185;11674;4501;8413;5250;2162;9491;2751;8827;7778
1,sub-07,179,ses-02,SSVEP,1027;4723;9674;4667;4036;5751;2461;2412;6275;8617;11651;4022;2487;5547;4124;4043,SSVEP,SSVEP,sub-19,4288;9143;7623;5197;9255;8907;2510;7699;4269;10629;2861;6945;11308;8342;10355;3207
1,sub-07,180,ses-04,ERP,3739;3121;3021;2943;10699;7568;7232;3180;1835;8300;5423;2048;5230;9930;4924;9701,ERP,ERP,sub-05,8682;8187;3221;2249;7240;8262;7271;2612;10457;6816;9475;6970;651;5159;223;201
1,sub-06,181,ses-02,ERP,1210;6083;492;5081;2812;310;5538;3624;3605;29;9945;11716;10481;8476;3612;11517,ERP,ERP,sub-17,9496;8544;7920;11273;7562;2594;777;1653;7556;11345;6740;7787;7479;4851;94;3695
1,sub-06,182,ses-03,SSVEP,3151;7467;4834;1431;4534;758;4689;11517;3809;6365;8956;11763;2756;3678;2979;6627,SSVEP,SSVEP,sub-21,8479;6777;3908;1660;11337;736;9913;30;3508;9102;10070;4238;1130;3210;8012;1502
1,sub-09,183,ses-03,ERP,1333;796;10164;1979;7030;6284;3201;4528;7513;9730;1354;275;8337;2102;8383;1836,ERP,ERP,sub-17,3235;8417;4439;4510;2656;4977;2993;9283;2286;5859;7050;10782;6059;926;11737;10332
1,sub-07,184,ses-04,SSVEP,9033;6723;10383;175;6868;7317;698;1582;11689;931;3129;1925;6213;47;9533;3552,SSVEP,SSVEP,sub-02,1243;3291;5404;6926;3378;1192;6626;7107;3944;3027;4627;4493;6816;8058;5816;119
1,sub-09,185,ses-03,ERP,6118;9705;2454;8093;11001;7952;8397;4024;3862;141;4808;11157;3240;9119;6341;7493,ERP,ERP,sub-07,8516;7146;5637;1598;2989;11549;11465;6850;5933;3020;6533;5575;9544;11366;9998;8994
1,sub-07,186,ses-02,ERP,51;9299;4985;2238;11760;3340;3627;10993;6762;8421;5303;1582;432;5213;10267;11251,ERP,ERP,sub-15,6359;4897;1795;3066;5447;10788;3532;4079;5048;637;897;8460;10172;2816;2433;2909
1,sub-07,187,ses-04,ERP,11155;10860;7982;5992;3936;5834;5639;648;3705;9818;313;1415;7054;2684;10578;9339,ERP,ERP,sub-06,10859;5022;727;1463;6276;7017;7366;5310;3030;7243;10702;5199;8367;10197;11385;8332
1,sub-07,188,ses-03,ERP,5816;1634;5097;10069;8698;10147;11308;5516;10473;2216;4774;5005;3650;2904;5915;7770,ERP,ERP,sub-17,259;7053;7237;6095;11105;9504;375;4578;7525;7146;1460;8098;10109;6993;10808;5934
1,sub-07,189,ses-04,SSVEP,9637;3916;6231;4080;4842;7077;11268;6584;4852;3084;1929;6647;9148;8756;7819;7406,SSVEP,SSVEP,sub-02,960;5671;6739;791;10793;7614;6576;4533;6368;670;7783;9485;1146;7585;9991;2498
1,sub-09,190,ses-02,ERP,2554;729;7478;11212;11664;1552;10608;4619;537;3349;10174;3197;2378;8953;1402;11248,ERP,ERP,sub-06,7415;6086;2054;3920;5408;8811;8760;342;6670;4149;5333;9771;4981;994;4750;1930
1,sub-07,191,ses-03,ERP,5130;229;9286;5576;1874;6090;1196;3535;631;7139;7948;5924;3356;6681;1911;1060,ERP,ERP,sub-02,107;8982;9532;8869;9631;6918;972;8243;7821;11729;6631;275;6093;11782;8550;4970
1,sub-09,192,ses-04,ERP,5925;3683;6204;2048;2403;1152;7884;3413;8900;6411;9405;6671;11163;6730;1041;6608,ERP,ERP,sub-07,8974;3869;9832;5255;11748;8150;5924;2486;9565;3133;1126;3423;10975;8892;1000;6540
1,sub-06,193,ses-03,ERP,7774;2272;1442;11747;4623;7096;7219;8066;4959;168;5481;11367;10070;6932;1745;1616,ERP,ERP,sub-15,5908;11383;5319;3120;9321;9436;7588;4729;11577;3657;952;915;4116;904;184;2560
1,sub-07,194,ses-04,ERP,6073;417;7264;7491;6746;4951;10027;3312;6050;9291;3721;4138;11312;2315;5495;8021,ERP,ERP,sub-19,5891;6855;1919;46;1415;6525;1018;7953;10017;4118;3282;2128;7123;7745;2323;8214
1,sub-06,195,ses-02,ERP,11207;8077;3583;2182;1749;8794;10607;11543;10199;7612;8709;3058;9214;11486;4157;274,ERP,ERP,sub-24,9322;5248;7795;1958;5465;763;9335;5901;10051;2051;5652;7602;11009;9950;5106;5218
1,sub-06,196,ses-03,ERP,5862;11581;11782;7015;10543;7334;6547;2730;3850;615;9924;7071;330;10326;2148;1310,ERP,ERP,sub-07,4421;3947;766;2998;8825;6965;6288;10005;4178;5902;563;73;7522;4900;4169;3220
1,sub-06,197,ses-04,ERP,10044;1289;11087;3645;7331;4158;6145;9209;9532;7444;8809;6462;9714;4189;2084;11086,ERP,ERP,sub-21,4134;897;8683;8774;3893;4841;3401;8354;3556;6237;10722;11336;6526;7270;11138;4148
1,sub-06,198,ses-02,SSVEP,1599;6086;6430;4792;7134;832;10193;8530;996;7884;10934;5519;3420;10245;9599;10670,SSVEP,SSVEP,sub-03,10361;8721;4112;6183;4608;6804;11279;6324;3544;11659;8897;4018;1236;5002;11248;1852
1,sub-06,199,ses-02,ERP,8970;5083;7831;9244;6407;2799;7014;245;9976;2766;11565;2398;10633;3697;4826;1561,ERP,ERP,sub-15,5095;7069;5864;10621;8724;7277;9282;3995;8220;10359;2012;10656;192;10784;6239;2709
1,sub-06,200,ses-03,ERP,2053;2954;5208;9660;4832;3491;5241;4630;1083;10660;8388;222;4394;10748;2936;9004,ERP,ERP,sub-07,296;4840;3892;9573;3302;10991;792;9641;10548;7806;2139;5699;10326;4082;6920;3957
1,sub-09,201,ses-04,ERP,9110;2226;2430;1450;4314;2120;3407;6938;6379;2151;6076;10461;6502;3322;1430;8851,ERP,ERP,sub-21,4583;6409;11335;8656;2692;710;6448;2641;10837;10893;2320;9481;10067;2535;8039;10925
1,sub-07,202,ses-04,ERP,1636;962;10913;8804;10486;1524;11452;396;5348;1861;1218;846;452;7404;10018;8775,ERP,ERP,sub-18,3104;7085;4702;2729;6392;3734;6022;9208;3092;7513;2757;5505;7771;5362;7179;8275
1,sub-09,203,ses-04,ERP,8317;6606;9383;7438;2114;6535;4245;7302;11081;10003;7426;11051;7136;1883;4003;440,ERP,ERP,sub-03,11653;511;10023;8147;1539;7275;6842;2010;6843;4778;10619;2871;7411;10406;5902;3821
1,sub-09,204,ses-02,SSVEP,3521;7333;2943;3787;3763;1668;3209;326;11396;8841;2357;250;3726;11591;2837;10753,SSVEP,SSVEP,sub-17,6169;2949;1504;10510;7940;2000;4794;1442;9464;10820;9985;9085;7534;6105;7468;6838
1,sub-06,205,ses-04,ERP,10342;9866;8750;4610;8013;7213;9723;4186;8259;4614;10477;890;4252;8750;8589;4989,ERP,ERP,sub-19,7493;11447;6651;7223;6698;6257;3602;2168;8258;6481;1622;7543;10851;7211;9108;11452
1,sub-06,206,ses-04,ERP,3764;5106;9732;5711;6073;10794;7843;11359;2482;1948;2551;6814;5498;3780;8903;9357,ERP,ERP,sub-19,2697;10581;2084;3319;6761;9871;1277;2254;9567;4108;198;9776;2536;8009;10357;2700
1,sub-06,207,ses-03,ERP,7312;9972;1362;849;4826;44;3914;3653;10034;2809;10987;918;3798;5557;6363;7411,ERP,ERP,sub-17,10650;8508;6764;6286;972;10536;4787;11462;7798;8377;10093;9408;6117;3510;11299;8158
1,sub-07,208,ses-04,ERP,5741;9189;2430;4999;1488;10709;4134;8831;8996;5791;10074;10777;6851;11127;2528;5237,ERP,ERP,sub-15,5019;9656;2070;5526;5703;2431;11695;9194;1247;4942;726;7969;10874;8760;10909;223
1,sub-09,209,ses-04,ERP,11631;812;9116;6705;2080;1001;10757;2495;3060;3314;8254;2128;2320;10218;6504;2175,ERP,ERP,sub-17,9269;4024;3532;8277;5967;7071;10547;9780;35;508;7410;2688;6550;7768;8382;9086
1,sub-07,210,ses-02,SSVEP,135;9049;1928;10585;3128;2909;3376;7100;2528;3821;3208;4238;2128;10933;3157;9837,SSVEP,SSVEP,sub-21,5167;10869;11524;3197;6811;321;526;10476;10506;10787;5136;2773;810;5616;9747;851
1,sub-07,211,ses-03,SSVEP,11742;10584;2559;7079;10962;5364;10749;6581;7629;3485;8035;1710;7743;2253;6391;9989,SSVEP,SSVEP,sub-18,4221;11549;10860;2929;8335;5815;5166;10526;9203;11290;3800;3626;967;11790;11467;9415
1,sub-09,212,ses-03,SSVEP,11057;5590;102;6318;4748;1159;5331;3456;11028;1663;6573;3241;87;2446;11746;8041,SSVEP,SSVEP,sub-17,10966;4349;10981;3536;2844;2112;5685;8104;3548;38;4154;6082;7407;6866;7351;1321
1,sub-07,213,ses-04,SSVEP,727;5195;9055;6343;4900;6398;1827;356;2401;11094;7567;4479;1629;1550;5467;4062,SSVEP,SSVEP,sub-15,7191;9867;4475;6760;9774;7177;11092;272;6503;8497;10201;2111;4031;6638;1254;4232
1,sub-07,214,ses-03,ERP,6544;9383;1067;9473;2808;6069;8804;9760;10103;6896;6015;9329;1287;5943;2942;10640,ERP,ERP,sub-03,1522;5509;5291;3751;6299;962;6642;2810;6577;11602;10312;6632;8033;300;3837;4977
1,sub-07,215,ses-02,ERP,8892;2137;8457;11019;1877;8739;4047;11620;9942;6212;2571;4806;9843;9206;3430;1562,ERP,ERP,sub-17,10514;6199;2902;2519;3138;9128;10510;1462;8645;11119;11182;4186;11065;7261;2458;7522
1,sub-06,216,ses-03,SSVEP,8023;10228;1388;684;1499;6428;11054;3949;2439;783;5718;2956;5463;5380;5451;6598,SSVEP,SSVEP,sub-23,11116;4218;7791;1505;11626;9258;1970;10690;10448;7084;3537;3399;9636;8012;1402;3559
1,sub-07,217,ses-02,SSVEP,7475;1781;3144;6130;8704;3103;5340;11281;2942;2436;6711;11458;10161;4695;759;3765,SSVEP,SSVEP,sub-23,10128;8236;1702;7160;11454;8367;2329;7593;1193;459;289;4092;11096;254;6162;4364
1,sub-06,218,ses-04,ERP,4229;4530;5213;4511;5322;3301;6625;3452;9430;2424;6417;7501;2362;10686;7426;8023,ERP,ERP,sub-09,10391;9066;5639;11060;4946;10115;8019;7635;5118;4214;5774;5916;3218;10811;5129;10973
