fold,participant,sample,session,support_actual_task,support_starts,task,wrong_actual_task,wrong_owner,wrong_support_starts
2,sub-14,109,ses-04,ERP,2763;8960;10684;9889;10024;11059;5851;10608;2594;5297;6703;6787;7936;10160;2800;701,ERP,ERP,sub-24,9394;5427;2500;11318;5157;11111;9264;2491;7635;6737;10290;10485;10233;11392;3480;2893
2,sub-14,110,ses-03,SSVEP,8335;4463;8866;10388;11551;4694;4244;3275;5925;4459;5225;11191;7500;5641;9985;2166,SSVEP,SSVEP,sub-02,1760;8874;515;3912;4779;7509;2471;5438;9012;7662;72;1460;11039;9301;7775;8671
2,sub-14,111,ses-04,ERP,3466;3861;43;9880;10232;11544;11686;9379;9282;3669;4545;7294;10754;9869;6767;8992,ERP,ERP,sub-11,10033;6574;10848;1511;6539;2065;8891;2042;9131;10890;3375;11202;7942;6797;5733;7090
2,sub-14,112,ses-03,SSVEP,7716;4197;5753;7808;5055;10632;8092;4353;10199;303;9474;9989;3138;9491;6843;7736,SSVEP,SSVEP,sub-03,558;5371;5574;9886;6919;2352;10435;10354;4851;4761;11660;10937;4785;3548;5320;150
2,sub-11,113,ses-03,SSVEP,2968;11532;661;861;7271;7746;2354;5185;5689;3048;3320;3284;491;5873;977;2725,SSVEP,SSVEP,sub-09,7188;7004;4109;6734;7675;486;2924;2206;3836;2070;9981;7774;6695;10464;10105;7259
2,sub-11,114,ses-02,ERP,5049;2123;2395;8991;1497;8831;383;2026;7520;10902;545;10749;4856;8988;4501;4500,ERP,ERP,sub-03,2427;1697;7098;2731;3698;3642;9730;9792;3013;9732;2249;2072;8545;11796;4495;1669
2,sub-14,115,ses-04,SSVEP,2443;1652;6426;6283;2954;3273;5501;4586;10363;5725;2644;11623;9094;4645;5087;5085,SSVEP,SSVEP,sub-05,17;773;7050;4379;1641;7079;326;7883;8881;74;6303;8598;5943;8672;9851;7537
2,sub-12,116,ses-02,ERP,2985;1847;7980;9605;11794;4288;2185;11691;9954;6704;4437;5902;3478;4554;2700;2060,ERP,ERP,sub-06,8680;1392;4660;3466;8819;2125;7778;1580;3277;1293;10407;11017;8048;11092;861;7443
2,sub-12,117,ses-03,SSVEP,617;287;1947;5986;1099;2589;6265;3036;4779;8554;4191;8922;107;9245;5467;10209,SSVEP,SSVEP,sub-11,3656;2492;4076;6918;10752;10474;10617;5503;3142;7901;1071;11466;5886;2682;7221;5523
2,sub-11,118,ses-02,SSVEP,4212;6351;1513;4256;10493;5237;2018;1326;845;7689;1210;3110;7823;8906;33;416,SSVEP,SSVEP,sub-06,7168;4177;5548;6976;4311;4109;9151;647;4433;11418;4172;11243;1650;4618;7032;11631
2,sub-14,119,ses-04,ERP,4168;1293;2822;825;9185;2010;179;3608;3828;1747;4992;8694;7090;251;7373;3291,ERP,ERP,sub-19,204;10778;77;2408;10945;10504;3174;1309;3390;4988;8603;2418;4235;7806;2624;724
2,sub-14,120,ses-03,SSVEP,4861;9173;7423;11469;3507;4181;8130;9300;10871;11543;10546;5050;8835;2277;9645;9707,SSVEP,SSVEP,sub-03,7592;8571;9914;8534;3986;5643;3658;7811;896;80;10649;7301;4470;4154;10745;8018
2,sub-11,121,ses-02,ERP,11447;6408;9401;3056;5678;8179;1779;2552;4593;6447;9500;6442;3007;8054;708;9679,ERP,ERP,sub-24,10678;8652;2130;11647;9295;6805;507;5656;6031;10829;6815;8609;6920;4357;380;3483
2,sub-14,122,ses-04,ERP,6494;4399;10534;327;6511;1103;10159;9540;3021;8081;2014;1785;7549;7958;10175;9738,ERP,ERP,sub-07,4399;3700;1073;4468;6112;3358;10779;9178;6799;1120;5712;7617;6525;9848;7932;3005
2,sub-14,123,ses-04,SSVEP,8356;11318;2070;3296;11190;3167;4592;5874;7093;7518;10550;117;2174;5360;11599;5768,SSVEP,ERP,sub-24,6638;407;7489;1622;11062;4326;4454;3137;2860;2211;7417;9538;10744;2484;8943;1402
2,sub-12,124,ses-04,SSVEP,11435;313;5083;4015;9730;952;10001;9154;7751;815;2648;11248;1661;4761;11650;375,SSVEP,SSVEP,sub-02,5049;10047;7253;10091;2195;5958;663;6483;7594;3425;8583;8774;10925;5056;6299;8547
2,sub-14,125,ses-02,ERP,10528;7412;10629;2412;9549;1399;5103;9412;4516;7660;2262;4324;439;1887;10605;3338,ERP,ERP,sub-19,349;9590;711;3310;10089;7689;8353;8483;9483;1674;10638;4831;11143;10579;10744;3490
2,sub-11,126,ses-02,ERP,1086;9695;10007;2167;1917;2219;10136;7991;915;209;4572;10104;6822;3503;1595;8864,ERP,ERP,sub-24,6715;10088;4877;1056;6769;7617;5532;4335;7752;1859;3830;10349;6632;804;6437;739
2,sub-11,127,ses-04,SSVEP,7845;10057;876;6086;3713;6066;3858;1216;3226;368;2253;11224;4872;2305;4593;7459,SSVEP,SSVEP,sub-05,5416;9197;11391;1974;1988;9198;10935;9068;6234;6448;2209;1583;7092;2714;9478;7716
2,sub-11,128,ses-04,SSVEP,3980;10526;169;10887;5841;1480;9220;1023;3220;2185;3871;7819;4290;3227;4538;7774,SSVEP,SSVEP,sub-19,659;268;3146;1266;8387;821;4971;8940;5528;11109;301;8222;5441;5488;10;5127
2,sub-11,129,ses-02,SSVEP,8968;1145;7436;8279;5047;3939;7053;9067;11507;1403;4091;9267;5988;5273;9454;151,SSVEP,SSVEP,sub-19,8386;2242;2501;2124;4670;10362;1990;5781;5766;5179;5056;10693;7460;5380;1425;61
2,sub-11,130,ses-03,ERP,3811;37;3253;5526;10517;8140;9714;8854;5504;6562;8730;3627;11725;6303;4890;5274,ERP,ERP,sub-06,3524;11515;7842;9173;686;7782;1522;10831;9903;8727;11310;5944;8562;11416;8303;3299
2,sub-12,131,ses-03,ERP,3940;226;9089;7339;7667;8092;10490;7607;5640;8102;6941;7241;9053;4504;2098;116,ERP,ERP,sub-24,9228;453;9200;4409;8489;10792;6046;4412;9466;7795;4121;7078;7702;2978;4661;8401
2,sub-14,132,ses-04,ERP,7115;9006;5756;3465;2036;880;4799;970;6085;9789;11264;5601;4089;1357;10631;3820,ERP,ERP,sub-06,5865;7350;10103;11780;4865;5821;9099;9341;9813;5127;3398;1562;2239;5497;11518;8462
2,sub-14,133,ses-03,ERP,1660;11056;10473;11263;5130;10859;3565;2261;7990;3221;2924;2397;10328;4867;7848;6177,ERP,ERP,sub-09,1343;6446;2511;662;9828;5405;1104;7590;6352;4935;6090;2576;879;1046;8393;8949
2,sub-11,134,ses-03,SSVEP,9328;6486;7208;1846;4038;8969;8352;8641;675;7375;7219;7736;5630;9295;1129;8411,SSVEP,SSVEP,sub-02,1084;6050;9185;9344;1784;9038;8855;4249;10502;3068;9953;10642;138;4474;5225;3855
2,sub-11,135,ses-02,SSVEP,2746;4954;11752;6811;4183;3199;6410;11610;10574;8060;5006;415;5910;2877;11685;6825,SSVEP,SSVEP,sub-06,1348;7907;9077;3988;11509;9400;7491;5706;6852;11610;1388;9337;2096;10692;1996;4972
2,sub-11,136,ses-03,ERP,6544;7318;9235;1513;1038;10667;3549;616;3895;4600;2705;11498;447;2870;7648;9820,ERP,ERP,sub-14,4405;1916;8169;9491;2424;4114;330;10701;6449;8515;2349;1986;11662;2189;860;9587
2,sub-14,137,ses-02,SSVEP,2614;1711;3103;1236;8003;3668;10836;4957;2481;4719;11711;4602;2479;2691;11480;10584,SSVEP,SSVEP,sub-09,3378;8090;6161;5549;2955;6177;11302;8905;10631;8529;4946;2092;811;3485;6594;5233
2,sub-14,138,ses-02,ERP,8135;11193;274;11784;459;1532;5527;897;2812;8036;2170;5038;6566;10185;10283;7476,ERP,ERP,sub-23,3993;10217;8307;5335;8369;1468;4356;3539;2107;4830;7979;6151;1830;6162;9319;2915
2,sub-14,139,ses-02,ERP,8454;10767;8412;7420;6622;3166;5400;4941;3382;11314;876;6423;11212;5671;6995;593,ERP,ERP,sub-23,7777;2800;536;914;5967;4933;9429;11323;6581;1971;3781;5552;7799;5247;5060;8183
2,sub-11,140,ses-04,SSVEP,7574;7541;7798;143;7954;6248;11045;1719;6741;10618;10683;8511;8696;1735;7344;11496,SSVEP,SSVEP,sub-05,10280;5143;11375;5025;10290;10115;7927;2576;2952;8704;7815;9464;4059;5480;5932;10728
2,sub-14,141,ses-02,ERP,10280;9239;5367;8124;8195;7094;7328;4154;784;1052;5550;5172;8344;10970;5705;5520,ERP,ERP,sub-19,9787;5286;2109;5177;345;11578;4135;8820;5870;1857;3922;741;2500;8334;634;10079
2,sub-12,142,ses-03,SSVEP,9966;1192;3221;8627;6498;10014;1622;5287;10630;9621;1198;10232;2955;7497;10072;880,SSVEP,ERP,sub-24,11164;766;414;5663;2294;2723;9070;11427;7820;8360;11617;9176;8871;4422;10545;7862
2,sub-14,143,ses-04,ERP,4807;3199;3656;7887;11692;4417;10564;9205;6335;5157;4291;9261;10698;10888;4154;1356,ERP,ERP,sub-05,7424;5065;4853;6971;5501;9760;8926;4113;7050;10192;6635;7483;11782;8240;4680;2572
2,sub-12,144,ses-04,SSVEP,4365;3140;10127;11792;6429;6347;10687;10826;5033;3649;8188;1524;7624;1452;6639;9057,SSVEP,SSVEP,sub-19,10131;9958;137;3563;11566;4661;6297;2898;8916;1889;11680;1771;3514;6840;6278;6012
2,sub-11,145,ses-04,ERP,1956;7484;8703;4030;8947;8059;838;9853;8466;9335;10759;7016;4341;236;8391;9623,ERP,ERP,sub-21,8978;10988;2994;940;1010;9981;2984;3984;8168;10938;3496;10672;10719;581;3641;4983
2,sub-14,146,ses-03,SSVEP,2207;9785;10324;4347;3469;1299;8191;7607;1885;7775;3825;7596;10236;874;2008;3278,SSVEP,SSVEP,sub-21,10716;5209;6756;3733;7616;2764;2924;1028;5566;4430;7001;7043;9001;4785;11588;1503
2,sub-14,147,ses-04,SSVEP,642;189;7905;2076;10581;4351;7178;52;1243;11561;4954;10895;5210;2953;3950;1451,SSVEP,SSVEP,sub-03,3784;1682;11031;10375;2584;6469;1244;9908;1515;4972;10153;7096;6806;10328;6041;2880
2,sub-14,148,ses-02,ERP,5690;6235;6579;6980;10379;3720;5754;6727;5002;7351;7775;11664;4572;7446;11436;7222,ERP,ERP,sub-24,8334;6183;3329;58;7189;6431;9176;5548;3578;2404;45;5792;2715;11048;2301;3010
2,sub-12,149,ses-02,SSVEP,2422;5928;10740;5332;627;5579;4281;9870;5783;1608;2670;9167;7774;1132;9226;5417,SSVEP,ERP,sub-24,2582;6111;8008;2309;8770;5362;2373;11724;6144;11656;11101;1462;2909;181;1129;1186
2,sub-11,150,ses-03,SSVEP,7396;7019;994;1202;6903;4947;9514;147;3038;3236;10040;7735;1644;5722;8592;821,SSVEP,SSVEP,sub-03,7742;10573;3462;10916;5331;7039;8749;8626;7257;1454;2067;9802;9040;360;7727;9219
2,sub-11,151,ses-02,ERP,9285;2414;8405;10749;7434;3788;10611;1690;8128;910;7676;7695;9932;645;2007;9959,ERP,ERP,sub-09,8771;6238;5913;7054;10790;7977;6260;10816;3432;5445;893;1447;4006;8961;11749;4156
2,sub-11,152,ses-04,SSVEP,198;2502;11407;10904;6108;4737;9149;1033;4772;8123;10612;6910;8496;7676;5333;6153,SSVEP,SSVEP,sub-21,4314;3005;11636;7801;6134;5306;5364;4457;5950;2311;3928;7068;5999;9154;9941;9863
2,sub-14,153,ses-04,SSVEP,8776;6675;1478;3514;8589;2382;10943;6445;10544;1854;4206;7001;6356;7275;5057;9683,SSVEP,SSVEP,sub-09,9406;7214;4526;1305;6100;1732;3677;5790;444;366;6934;4283;2602;3256;15;7153
2,sub-11,154,ses-04,ERP,281;9585;541;8079;9234;10360;4052;10911;3220;5418;3697;10748;10761;2449;4066;2569,ERP,ERP,sub-02,2901;5240;1308;5876;4190;467;786;3356;10102;4650;2468;7377;5329;4380;11520;1692
2,sub-14,155,ses-02,SSVEP,925;6798;11133;3259;6968;5204;2385;2335;9460;2293;4609;7207;5510;7268;4632;9420,SSVEP,SSVEP,sub-02,10410;4930;3154;5632;10984;87;11482;8205;8936;11298;9533;9568;658;3005;10295;6285
2,sub-11,156,ses-03,ERP,10775;9257;102;1629;8519;1470;4098;2205;512;21;7825;5401;4554;3873;4909;1956,ERP,ERP,sub-12,5277;183;9433;562;232;4793;1930;4426;1600;4508;2214;7603;10051;5438;4159;11509
2,sub-12,157,ses-04,ERP,8279;10749;9346;6074;8191;3469;3993;2855;2533;9035;1747;11278;6693;589;6196;8456,ERP,ERP,sub-03,3438;6831;10009;8773;2740;1639;10875;2442;3499;9407;7291;5794;11752;2341;11280;5124
2,sub-14,158,ses-03,ERP,6041;7737;4401;10860;5611;10148;4368;9544;7784;7372;289;11098;5424;2686;10334;1350,ERP,ERP,sub-03,10251;1413;5936;3369;544;6031;2528;3030;9725;2979;8713;633;9338;3778;4289;2391
2,sub-12,159,ses-04,ERP,3492;55;11681;9621;1056;2729;61;2444;2431;457;5157;2450;1027;1844;5340;4804,ERP,ERP,sub-02,3754;10646;5811;9817;124;5726;3020;11187;4677;1523;11691;10366;2934;3209;7379;8328
2,sub-11,160,ses-03,SSVEP,7210;2997;4677;4204;4208;11675;4567;6446;11318;2502;8788;9833;7956;4931;2547;1401,SSVEP,ERP,sub-24,8005;1965;6618;1892;7469;3905;2396;1314;10556;8501;5525;11644;7748;8353;4560;6027
2,sub-11,161,ses-04,SSVEP,8620;9127;1749;10609;11165;5576;2088;11254;4899;3494;6476;6499;7308;5869;10082;11705,SSVEP,SSVEP,sub-21,2027;4385;4333;11535;11029;4204;2957;3817;10849;11578;4069;1981;3502;3254;10049;10239
2,sub-11,162,ses-02,ERP,7558;8350;6277;8651;8966;2584;3534;7718;5250;9206;4551;3;3477;10637;10923;3397,ERP,ERP,sub-23,4152;4764;11005;1086;10552;9957;1247;2183;7576;10419;2487;11043;11694;4730;1868;8527
2,sub-11,163,ses-04,SSVEP,6867;5370;9933;10411;1614;11673;4368;6197;5690;7743;1995;11049;11664;11431;8909;3707,SSVEP,SSVEP,sub-07,10799;8006;4655;11483;8305;1177;810;5382;7419;5309;3710;5883;517;1381;2842;11646
2,sub-14,164,ses-02,SSVEP,6153;9986;3939;1129;8745;3000;11557;8393;10294;6009;3462;7853;5934;9157;7998;7688,SSVEP,SSVEP,sub-05,7125;3692;7954;6334;3286;4143;170;371;2214;6303;2068;7052;7318;7816;10733;6385
2,sub-14,165,ses-03,ERP,8745;11473;5459;8004;912;5576;5469;7730;8120;11472;2876;7434;10949;11142;3205;6744,ERP,ERP,sub-06,10564;9658;7104;1649;9247;9482;11125;10683;6661;249;10161;2528;1485;3247;10331;10390
2,sub-11,166,ses-02,SSVEP,576;8857;4679;3283;3072;9145;3875;842;3364;8832;9876;4284;7879;11383;6997;4439,SSVEP,SSVEP,sub-03,1465;9928;4923;10254;1880;8494;5478;5569;3050;5399;4494;7891;3007;7213;3702;9480
2,sub-12,167,ses-04,SSVEP,9953;5279;8315;7788;1980;10774;2133;4107;266;4642;10040;8305;5565;1104;4200;6945,SSVEP,SSVEP,sub-23,1937;3597;8349;7614;4102;4686;5859;8697;3890;7784;11659;3979;11140;134;4534;4634
2,sub-14,168,ses-04,ERP,930;1471;6930;3367;9170;7207;9995;9609;3840;7102;4910;10301;1663;77;11077;3268,ERP,ERP,sub-12,1679;603;10647;3486;564;1864;11440;210;11728;8325;5598;4419;1003;7825;6252;5925
2,sub-14,169,ses-03,SSVEP,7022;8783;818;45;4752;11425;6773;225;8936;2206;5542;8684;7401;2561;3707;3643,SSVEP,SSVEP,sub-11,8183;7925;2630;6514;8395;3399;1204;9088;5559;2831;3363;5111;11463;387;9177;6333
2,sub-14,170,ses-03,ERP,8263;6612;7541;2245;1746;9071;2974;2333;2398;4048;10902;11602;6717;8364;2608;3752,ERP,ERP,sub-24,9492;3642;8924;11253;7646;340;8281;9340;4876;765;6211;9549;9948;4540;10615;11151
2,sub-14,171,ses-03,SSVEP,5885;847;5227;6877;5712;466;2020;6884;7546;9540;10335;1194;1818;7232;8880;3108,SSVEP,SSVEP,sub-02,2138;8572;4136;4107;6347;6897;7791;10341;2834;9014;6646;2523;9726;614;10169;9862
2,sub-12,172,ses-04,ERP,9325;136;2169;9314;4594;11119;10919;7382;5311;10673;10600;2410;10505;9876;10461;9033,ERP,ERP,sub-07,2842;3208;3007;9542;8166;8894;6919;2843;2405;11372;7716;8653;11646;10650;7512;2631
2,sub-11,173,ses-03,ERP,5287;23;11510;10729;6513;4493;7683;253;3576;7891;1988;2220;11335;11446;775;2163,ERP,ERP,sub-09,9546;1604;9277;11090;11609;5089;11337;10998;7019;1555;8132;7733;8355;9455;3051;4072
2,sub-12,174,ses-02,ERP,604;332;5559;9204;10011;959;7497;4684;1270;1788;7419;2837;8208;3377;2499;4155,ERP,ERP,sub-11,3574;10363;703;9504;5699;9157;1157;2482;4368;11195;111;4817;11087;2546;7912;5509
2,sub-11,175,ses-04,ERP,6037;9422;9560;3047;9;3675;10458;7444;2375;2915;9501;4528;7183;4882;3070;9968,ERP,ERP,sub-19,5137;8936;4650;529;4358;1175;11528;4179;5162;2145;11674;8466;3646;1333;3011;3834
2,sub-12,176,ses-04,SSVEP,4496;3817;4226;3141;10925;6983;9473;3688;4595;3926;4193;2049;5831;11149;3391;2274,SSVEP,ERP,sub-24,50;10015;8195;8144;2966;7959;4276;9534;2087;370;10175;2453;8855;9984;4558;3196
2,sub-12,177,ses-02,ERP,310;7742;7201;5010;10935;6687;6426;4417;3835;8548;2101;11285;1497;7275;1652;1412,ERP,ERP,sub-09,7611;9116;837;11363;10621;4170;3859;10110;11369;7404;4174;3786;7148;10213;4113;6093
2,sub-12,178,ses-04,ERP,2657;11326;730;1603;10211;8671;8115;5240;1789;1032;3380;6552;736;161;9377;1617,ERP,ERP,sub-02,449;11167;4738;10676;7039;9258;733;11709;10761;10122;6380;6535;476;4638;3095;7725
2,sub-12,179,ses-04,SSVEP,3409;8239;10079;11229;1111;8098;3998;714;11301;2060;7966;5509;310;4174;1828;5689,SSVEP,SSVEP,sub-06,5434;1879;9682;4519;7401;5355;11675;9704;10086;3963;11532;4270;5;11493;628;3481
2,sub-11,180,ses-02,SSVEP,7834;3026;8102;3281;5884;8425;4562;1637;7611;6950;1775;9125;4424;3738;4639;7344,SSVEP,SSVEP,sub-06,9345;9612;11770;7138;6890;10662;4205;7973;6200;972;10278;6387;9250;11003;8156;1835
2,sub-14,181,ses-02,ERP,2684;7013;1649;7742;6333;10702;3110;3159;2626;1479;2086;1220;11108;5909;4139;8650,ERP,ERP,sub-11,10591;9896;9273;1755;2098;6471;9587;2167;6250;10068;2580;5979;7861;7082;5677;7090
2,sub-14,182,ses-03,SSVEP,752;175;8880;11481;4149;5888;1471;3905;1768;5760;3598;10659;8672;9828;10367;5650,SSVEP,SSVEP,sub-11,10223;11674;7430;644;9559;355;4250;9907;5566;8506;9828;3211;4394;9436;5154;11055
2,sub-14,183,ses-02,ERP,6881;186;11175;9023;2382;3171;9684;10586;3329;2202;6566;5282;10731;2498;2694;1591,ERP,ERP,sub-23,1010;5642;10860;4680;5035;1076;3625;3442;6397;5551;3693;9213;2877;4843;4405;4965
2,sub-11,184,ses-03,SSVEP,2200;1622;7726;2027;4202;5025;3719;624;1148;7284;3779;1901;695;5085;6830;118,SSVEP,SSVEP,sub-06,1972;6305;4183;11545;8102;9615;5508;6165;9943;10817;8927;139;10077;7246;2041;1538
2,sub-12,185,ses-02,SSVEP,8805;4141;5129;11279;5895;4098;3619;1871;4593;5067;4088;1170;536;9899;11269;10169,SSVEP,SSVEP,sub-19,758;2385;10596;4286;522;2294;11729;6735;2334;4559;480;11343;5239;915;2347;2702
2,sub-14,186,ses-02,SSVEP,1536;10005;10569;5919;8265;9237;3457;5793;2801;3953;6146;211;3950;10908;3270;10796,SSVEP,SSVEP,sub-19,4541;7999;1417;5892;10153;5725;5471;1891;10933;608;4069;11232;7530;9102;3412;11562
2,sub-12,187,ses-04,ERP,5157;8197;10404;3223;8402;10785;2093;7223;7704;6749;10005;9848;3456;7759;476;10242,ERP,ERP,sub-21,6997;8202;9587;2052;4566;11791;5689;3645;3975;9843;8866;3164;55;5481;8593;10700
2,sub-11,188,ses-04,SSVEP,8505;1844;8974;3183;2900;6579;11110;10269;4943;4369;2290;4767;3711;10268;4741;11717,SSVEP,SSVEP,sub-14,1513;5668;663;11581;11119;5601;2875;6587;5893;3941;1145;740;867;2833;2756;8186
2,sub-14,189,ses-02,ERP,1927;5194;8116;10470;8364;10428;6882;2035;6440;11446;867;544;5925;5650;8895;589,ERP,ERP,sub-05,1037;6169;4135;3306;6852;9352;6455;7514;7790;3548;1287;9624;2860;1296;4276;10209
2,sub-12,190,ses-03,SSVEP,8680;6450;2822;85;599;11359;3698;4779;5051;2110;11151;5509;747;9590;11290;1463,SSVEP,SSVEP,sub-09,10452;11729;3398;8453;10152;9170;2326;4961;1482;1205;4073;10513;9265;8348;1878;422
2,sub-11,191,ses-02,ERP,5053;7446;5641;607;4555;3944;3375;1287;313;5682;6453;2331;4368;9932;1771;8332,ERP,ERP,sub-12,5821;253;4355;11556;2308;5641;10249;5042;11750;5821;11177;6357;3821;2408;2208;11246
2,sub-14,192,ses-02,ERP,4416;7203;5213;2397;11074;6068;6564;1778;9248;8954;9823;5721;3156;11102;8722;1397,ERP,ERP,sub-12,1027;11710;10129;11038;8524;1417;7613;5587;11158;2637;10572;11766;2274;7228;1424;2175
2,sub-14,193,ses-02,SSVEP,9738;11214;8921;9276;9588;9373;2341;2976;7544;1002;7443;6110;7664;3803;10510;8979,SSVEP,SSVEP,sub-07,2597;7899;2729;10891;10586;2352;11793;7644;6854;2872;8544;940;3858;2350;7036;974
2,sub-11,194,ses-03,ERP,9712;5470;3602;4982;5284;1052;6685;3979;6372;319;11257;5969;2276;10560;11379;416,ERP,ERP,sub-07,16;1856;10608;8418;2024;9155;2595;4294;7553;2467;7565;6161;4995;320;6140;2543
2,sub-11,195,ses-02,SSVEP,10892;9403;8067;3608;8861;3406;1878;9902;10186;6303;10420;5906;4253;6446;10279;7562,SSVEP,ERP,sub-24,14;6174;7648;9675;8391;121;5644;137;7789;8836;10628;2711;5953;10377;1832;2867
2,sub-11,196,ses-03,ERP,3893;5611;4476;6967;10826;9238;3500;3474;5993;4519;6810;9335;4901;629;9558;1027,ERP,ERP,sub-09,1763;1514;10338;5202;2829;206;5581;20;9034;3044;1635;432;7351;7256;3330;9107
2,sub-12,197,ses-04,ERP,4452;11210;6348;8891;3935;2132;5268;1457;319;10155;6628;11356;2971;11018;7476;7182,ERP,ERP,sub-02,7997;3763;736;5043;6321;3439;10183;1084;8937;1676;3159;7138;1969;724;9495;7542
2,sub-14,198,ses-04,ERP,3888;7841;6651;3185;586;10408;1134;10421;4339;8880;1859;6083;1688;995;5252;5430,ERP,ERP,sub-19,4918;10204;2526;1893;1928;3036;9473;727;8372;11263;109;670;7008;11495;2947;575
2,sub-11,199,ses-03,ERP,8464;5466;10473;5017;2307;2013;8815;4627;11435;5731;10432;4983;2157;11201;5886;9478,ERP,ERP,sub-06,9680;10754;4284;459;8169;1834;3283;2747;27;571;11555;11036;2968;7293;3723;6210
2,sub-14,200,ses-02,SSVEP,10184;7436;8748;3232;4398;2783;5348;8475;1746;787;7862;9338;11394;11286;5239;3735,SSVEP,SSVEP,sub-12,1718;6339;5886;7451;4398;959;2624;702;11116;7703;143;1843;7904;8423;1485;1369
2,sub-14,201,ses-03,SSVEP,1809;2221;3922;6445;3065;1335;30;9458;3023;9529;9229;9668;1341;2412;6633;11517,SSVEP,SSVEP,sub-05,10535;1590;4189;500;3437;9618;3592;8176;4864;10938;9301;4325;6207;578;3520;6916
2,sub-12,202,ses-04,ERP,10267;4157;5655;164;9194;4288;3415;1468;9884;8258;1322;8345;11693;7179;6191;1586,ERP,ERP,sub-07,5074;10966;3155;3450;4074;10322;11277;444;4902;1582;8374;4199;3052;5643;4859;7303
2,sub-14,203,ses-03,SSVEP,7066;8031;9973;6343;7898;2612;7173;7148;9067;954;8305;7435;2769;836;6561;6873,SSVEP,SSVEP,sub-11,9096;866;11449;5867;9417;527;4958;857;5709;5140;11608;668;7814;7930;4213;6584
2,sub-11,204,ses-04,SSVEP,5178;9291;337;9215;3787;9425;1216;3687;1140;2489;5107;11438;3642;10231;3693;4728,SSVEP,SSVEP,sub-12,6375;10371;8851;2384;9748;9010;8479;5584;2108;5875;2726;7239;1075;1966;4415;10319
2,sub-12,205,ses-03,ERP,4357;4714;4192;2290;8580;2091;9004;8597;1345;8318;459;4685;3502;4613;10631;8214,ERP,ERP,sub-21,1067;9297;6779;7354;9501;2124;1491;6899;8646;23;3325;8032;3055;5413;10147;5534
2,sub-11,206,ses-02,ERP,3089;6495;9123;8083;3816;6491;4400;7435;6958;3611;5074;7514;3108;6138;398;4543,ERP,ERP,sub-02,8772;9664;4074;1318;4913;3978;6798;4740;129;6635;7955;9737;10775;8771;9183;3096
2,sub-14,207,ses-04,SSVEP,1405;2491;11782;1177;11240;11028;9370;1629;9991;7197;8871;596;5537;4691;8032;2642,SSVEP,SSVEP,sub-09,6768;8513;6580;3813;1441;4779;3945;8794;1813;21;5581;4635;7609;5481;9662;10912
2,sub-11,208,ses-04,ERP,4182;1526;1919;9046;8509;9807;4530;131;3049;7262;6261;1775;9556;11283;6976;2158,ERP,ERP,sub-03,9866;10850;2690;735;9889;1633;7836;5532;11696;5655;7376;7128;6728;10103;7875;1804
2,sub-14,209,ses-04,SSVEP,9413;6830;8093;9035;7859;11219;9720;9371;11329;4077;8395;2901;254;2662;3692;6898,SSVEP,SSVEP,sub-09,3782;11761;5324;9947;376;10365;8583;6886;8499;10930;1932;3738;3705;8519;704;3945
2,sub-14,210,ses-04,SSVEP,2547;3056;11566;9732;9807;10070;11343;10525;2168;905;1574;2664;134;336;8281;4530,SSVEP,SSVEP,sub-11,2234;7808;635;1145;3180;9046;11021;11061;6526;7789;2299;1532;4776;11045;3657;1475
2,sub-14,211,ses-03,SSVEP,11755;9910;430;5131;10965;6693;2549;2507;3966;10352;10233;4763;4314;1788;7667;8103,SSVEP,SSVEP,sub-12,9838;3691;9028;6147;8882;11020;10320;7423;1092;479;7770;4541;373;5906;29;7294
2,sub-11,212,ses-04,SSVEP,3742;10328;271;9463;6488;11760;1706;11712;5990;8182;10871;1848;10434;8277;8149;1072,SSVEP,SSVEP,sub-23,11762;2972;11239;9393;2356;1483;4876;2407;2508;8676;3712;2020;2443;6669;101;10996
2,sub-11,213,ses-02,ERP,4759;10547;3131;238;9327;3574;6551;8469;5463;256;8360;6832;4753;9680;5973;9365,ERP,ERP,sub-02,12;9293;7634;5355;4751;2603;3669;8869;7001;7789;8673;4083;7344;3836;11063;6955
2,sub-12,214,ses-04,SSVEP,149;5178;3790;6376;3856;4735;2921;7493;2094;2963;2348;7464;3946;6551;3327;7109,SSVEP,SSVEP,sub-09,5143;1403;1391;4615;3689;10308;8733;8256;11601;5092;6387;698;10231;7968;2906;7654
2,sub-11,215,ses-03,SSVEP,10191;8464;4330;10863;9905;7303;7960;5465;9731;7707;3313;1350;1908;5780;6725;1438,SSVEP,ERP,sub-24,1942;1616;8396;112;2605;1789;70;5780;6407;11195;6530;2808;6410;3413;4216;1320
2,sub-14,216,ses-03,ERP,327;3526;2414;6686;10825;3648;7080;10483;6458;5467;1249;559;5484;4202;4740;305,ERP,ERP,sub-11,790;6954;1797;3256;7979;6650;4973;4385;7371;6260;9900;7820;10137;11408;1949;10739
2,sub-12,217,ses-04,ERP,1287;792;10095;10264;9348;11550;8773;1816;7517;9295;1676;1228;2339;2318;4406;10340,ERP,ERP,sub-09,10603;4236;6077;8583;7523;9523;8953;3191;5000;8147;11789;4379;9374;6955;11295;47
