fold,participant,sample,session,support_actual_task,support_starts,task,wrong_actual_task,wrong_owner,wrong_support_starts
0,sub-02,109,ses-03,ERP,1368;6720;10078;7882;806;9542;1322;3088;9060;3695;8860;11440;6924;7674;10225;5654,ERP,ERP,sub-05,1318;4735;10819;6154;934;825;412;7023;6870;3100;4174;10143;324;5496;11441;10010
0,sub-05,110,ses-03,SSVEP,2017;8440;6182;48;8968;5965;10238;1639;5575;1824;6505;10337;5384;10981;3383;4246,SSVEP,SSVEP,sub-21,3110;917;9514;1901;3298;3332;3187;3448;8272;7878;2385;9074;9712;9151;5054;4185
0,sub-02,111,ses-03,SSVEP,4111;4142;340;11188;1279;560;9316;4449;1832;9931;9601;2316;459;9847;309;11555,SSVEP,SSVEP,sub-17,10698;1714;1916;10346;3320;4986;9181;1240;1537;6941;9032;1391;8310;11613;10451;10122
0,sub-03,112,ses-04,SSVEP,9875;6111;2529;4078;4863;6239;797;9923;2202;147;6152;3382;7929;3381;10465;8095,SSVEP,ERP,sub-24,10429;5108;11372;7598;6622;5568;4063;2731;8203;25;8036;517;8962;5437;85;5466
0,sub-02,113,ses-03,ERP,4975;5278;2543;9805;348;8613;2287;2328;999;11798;7460;10703;2406;7491;11661;946,ERP,ERP,sub-21,5641;9134;11229;6136;1486;11725;1849;10443;7546;2028;1556;3523;7460;8517;9797;936
0,sub-02,114,ses-03,ERP,2939;5284;215;618;10524;9054;4328;4245;11328;9436;5565;10909;3456;10765;8017;7282,ERP,ERP,sub-19,10879;2134;2017;6021;9661;165;5972;1716;1692;7550;11427;9788;3612;1342;979;2888
0,sub-02,115,ses-04,SSVEP,4360;6451;7363;9582;3505;4809;11590;1506;8642;8707;7611;684;3173;11794;6454;8384,SSVEP,ERP,sub-24,11225;10824;7277;9704;355;3787;7515;280;11491;7917;519;2133;2300;910;11257;3678
0,sub-02,116,ses-02,SSVEP,1190;4014;2590;949;10307;7683;1958;8696;9341;2194;7148;9150;2586;6232;2873;9652,SSVEP,SSVEP,sub-18,2714;5852;11672;3686;7479;7889;4779;3229;1910;8857;11085;7790;9990;4529;4737;4
0,sub-02,117,ses-03,ERP,7156;4698;8029;2495;4786;3952;7684;8234;4278;8154;9541;311;6616;2363;1725;523,ERP,ERP,sub-18,4240;8068;2071;4941;7784;2838;4909;2352;8608;10102;10636;1690;11060;3588;11381;8990
0,sub-03,118,ses-02,ERP,6658;607;10719;5774;1660;10414;7709;5854;9833;3005;8118;10959;11523;6539;462;380,ERP,ERP,sub-24,611;2218;7818;1695;4745;3071;10870;10367;4820;7232;7377;697;32;6056;10569;5807
0,sub-02,119,ses-04,SSVEP,10728;618;7768;4964;799;2556;61;8374;11197;10767;3433;11728;10434;3857;2180;7023,SSVEP,SSVEP,sub-18,6829;551;5697;6543;7205;7;11030;8855;5226;11119;1645;8070;10959;6385;6126;1826
0,sub-05,120,ses-04,SSVEP,3938;4789;9574;9027;4404;11526;437;5372;6262;5559;5049;1825;4433;5245;2509;10255,SSVEP,SSVEP,sub-17,1865;1461;10029;818;8778;10067;24;5426;674;11043;11212;6499;6331;9503;8629;9687
0,sub-05,121,ses-02,ERP,10395;10990;8492;1052;6124;7537;3171;4469;2321;9581;10863;7975;3158;10873;8581;8566,ERP,ERP,sub-14,8862;7936;11565;6268;10262;4592;7136;8068;5781;4333;7193;2654;638;6273;5911;2917
0,sub-02,122,ses-03,SSVEP,5699;1170;7681;9114;2273;10812;10586;8363;6320;2707;7074;11184;1451;9032;5368;6092,SSVEP,SSVEP,sub-15,5983;1839;3274;4531;4748;735;11793;1235;2506;2003;9634;6706;5923;10826;9267;1712
0,sub-03,123,ses-04,ERP,11107;4359;7315;3245;5234;1812;4082;4628;10026;884;8953;8452;2122;7889;10929;7393,ERP,ERP,sub-23,4599;11304;874;3527;3710;9127;5216;9790;1077;3156;1123;3068;1883;7819;10900;1430
0,sub-02,124,ses-02,ERP,4611;7802;3101;11404;4776;7451;6343;3734;5323;9083;4658;8164;7596;8180;7250;802,ERP,ERP,sub-03,10779;4450;7294;10242;4370;1806;770;11575;10224;2536;49;1538;9916;663;9973;10138
0,sub-02,125,ses-04,ERP,6741;4122;6392;7432;8375;4860;2956;935;2576;4010;8517;4254;9888;2796;6272;6248,ERP,ERP,sub-05,983;7215;8317;3763;1067;7285;1198;6445;3003;9887;256;450;4656;9956;2304;7967
0,sub-03,126,ses-03,SSVEP,2256;5671;4646;10964;8684;8545;6120;1982;2110;1117;2629;1105;7536;747;6042;3921,SSVEP,SSVEP,sub-21,9344;4443;5842;5535;2516;10361;2439;4432;8086;2987;7981;11262;11336;251;8088;5976
0,sub-05,127,ses-02,ERP,9401;4239;5487;10145;6033;11028;5926;10863;11111;490;9065;2155;1195;263;9937;2366,ERP,ERP,sub-19,4818;7810;3806;5799;11528;8500;9121;2338;6005;6714;3386;7914;1237;11536;10961;5063
0,sub-03,128,ses-04,SSVEP,2386;1647;266;6320;6699;6970;2140;458;11686;5223;5318;6640;10263;8977;11076;11008,SSVEP,SSVEP,sub-17,11503;1540;1117;261;2912;523;1526;11736;2723;6727;10567;4939;1681;1330;5490;4996
0,sub-02,129,ses-03,ERP,5267;1540;7082;5883;8936;5002;3101;9185;4242;4684;2869;9805;8330;8951;1542;8374,ERP,ERP,sub-23,8573;1051;6547;4000;7886;3951;852;2540;10663;1694;10351;10831;11472;4226;10275;11632
0,sub-02,130,ses-03,ERP,2691;4131;11097;379;419;3088;9647;11506;10553;6281;7646;317;3527;8801;10438;877,ERP,ERP,sub-03,3503;4400;5848;4490;4064;2881;6957;4869;9721;7789;1294;3440;931;3505;2182;8864
0,sub-05,131,ses-03,ERP,10844;7279;840;9881;41;3040;7198;7693;6894;4973;1538;7902;7898;11017;6086;4322,ERP,ERP,sub-17,10852;3906;1498;8377;10403;8151;1234;6005;6571;6814;1671;1413;8549;7965;7843;8694
0,sub-05,132,ses-04,SSVEP,2296;2838;6315;1617;5574;2376;3471;7536;11491;8926;10873;2481;4523;7783;4033;11598,SSVEP,SSVEP,sub-03,7842;8964;1211;1070;7250;8796;7882;1795;5215;9891;1199;6370;6244;3968;3842;11641
0,sub-05,133,ses-04,SSVEP,6525;2828;1937;11210;11385;1965;5288;7569;3846;8623;5880;7585;62;643;2102;7469,SSVEP,SSVEP,sub-19,10943;728;7864;9526;5243;7338;10935;6205;5292;5734;5715;7042;10561;377;7083;1211
0,sub-03,134,ses-04,ERP,9435;10057;4046;9162;11657;4496;897;9382;8486;3430;9402;3682;2951;5537;9060;7602,ERP,ERP,sub-11,7851;6400;11388;4548;6161;4416;3494;9615;3706;7982;10225;11236;7205;9178;1787;10529
0,sub-02,135,ses-03,ERP,3793;4030;7375;4232;3466;9501;2463;10241;3617;663;11081;10497;4880;252;1659;940,ERP,ERP,sub-11,6399;5725;9312;6070;809;4303;8684;6960;1220;2578;8041;1730;4481;11126;2230;3681
0,sub-05,136,ses-02,SSVEP,5941;11781;5304;2345;9725;1316;195;11111;1882;4550;5436;4164;542;11147;5000;10693,SSVEP,SSVEP,sub-03,10713;899;7947;9211;1570;6017;3055;8666;969;7297;8822;816;7169;8996;942;8900
0,sub-05,137,ses-02,ERP,10512;2958;4791;5740;3900;1480;4099;1500;1344;4890;1448;10529;10610;2554;1037;10402,ERP,ERP,sub-18,3857;5797;2952;3009;10842;8551;11797;2184;560;2968;5181;1704;5077;1331;3100;11746
0,sub-05,138,ses-02,ERP,9320;5167;7171;6822;11228;9739;5931;1444;1892;11470;454;3120;1671;9939;6117;6379,ERP,ERP,sub-14,1118;8354;4557;9104;6517;2791;1791;7422;10967;9350;316;6506;719;11521;8224;1434
0,sub-02,139,ses-03,SSVEP,8450;2808;5143;9309;5049;6836;8119;9484;8970;4527;893;6035;1994;5610;5537;11638,SSVEP,SSVEP,sub-18,2326;6784;8150;3329;1234;5064;6132;3195;11313;6077;7898;7269;6265;595;5647;2873
0,sub-02,140,ses-02,SSVEP,3777;7830;2866;9634;5041;1589;8687;9226;3271;7220;2891;3777;1748;528;1982;8810,SSVEP,SSVEP,sub-12,6096;5059;11203;6014;397;7360;534;9938;9784;6973;7186;1131;5367;28;6492;4080
0,sub-03,141,ses-03,ERP,11383;3658;1511;2450;1835;1571;1660;6786;10103;9760;6755;6732;2968;11192;237;4572,ERP,ERP,sub-14,8872;10514;11179;5392;3333;8373;2040;4348;7503;17;8849;1855;11122;9742;1725;10635
0,sub-03,142,ses-03,ERP,7769;10798;7380;10744;7768;3695;2772;10743;8939;8293;11407;7690;5299;8029;3257;10714,ERP,ERP,sub-02,4603;6491;6404;7761;4578;1256;712;1079;2415;5371;11501;11250;4440;7405;1007;2245
0,sub-05,143,ses-02,SSVEP,7638;8377;4267;9639;10358;8199;10748;3879;10209;9993;2859;5618;60;1819;7976;10740,SSVEP,SSVEP,sub-15,783;6441;2486;9368;8566;717;3803;3262;4876;8227;6396;4426;8841;2470;10557;7286
0,sub-03,144,ses-04,SSVEP,11063;10996;10017;5584;4844;9865;3861;10227;868;4431;2411;11260;2022;6380;6687;118,SSVEP,SSVEP,sub-21,4772;327;285;11566;2732;1152;10992;8823;8977;9218;7352;2324;5607;6175;9338;495
0,sub-02,145,ses-04,ERP,8231;8303;192;1567;3000;1260;3378;1661;10981;9991;934;10242;3969;5905;1046;3525,ERP,ERP,sub-11,1758;150;4777;10443;4571;2530;2452;5877;3398;3655;1574;33;4177;396;2089;5501
0,sub-03,146,ses-03,ERP,9260;2069;7472;10785;2353;1500;9597;11501;2868;1772;9703;1258;7766;2671;1954;2417,ERP,ERP,sub-02,3419;7845;8760;7839;7738;258;16;11290;8265;11037;9644;8628;32;6367;11177;6940
0,sub-03,147,ses-03,SSVEP,571;8623;1493;11648;8556;4818;6931;4228;5317;8731;3030;2619;41;1801;9380;10741,SSVEP,SSVEP,sub-18,5323;3226;7806;1773;637;8205;8360;3421;7829;229;1454;10050;5595;4769;8787;7160
0,sub-02,148,ses-03,ERP,2270;4313;9266;4291;7167;939;7845;6424;2741;11402;10835;7895;11369;8954;2452;8623,ERP,ERP,sub-11,6380;7119;1905;11522;1509;6984;9349;3661;7890;3098;4558;8957;2290;9920;7252;5181
0,sub-02,149,ses-02,SSVEP,8849;10037;802;2473;3004;2570;5406;7989;7186;4154;405;2308;8808;5784;9242;2701,SSVEP,SSVEP,sub-17,3020;11789;3013;2731;6349;7344;6690;10158;12;2274;7100;9648;9192;811;790;8414
0,sub-02,150,ses-02,SSVEP,4398;7803;1840;2039;7035;511;5881;7634;1378;1211;7068;2163;7341;3102;8581;1624,SSVEP,SSVEP,sub-14,10180;3946;4336;5024;601;4651;8013;11058;6781;9186;178;11441;6542;735;11714;2942
0,sub-03,151,ses-03,ERP,3521;7190;702;7559;4879;428;5165;9545;1794;543;8627;814;11789;5769;9938;6980,ERP,ERP,sub-14,5683;4101;5530;3578;10509;8824;2908;3725;4122;388;8865;5029;7751;4069;347;6829
0,sub-02,152,ses-02,ERP,3014;117;2580;4710;11372;9586;6196;11593;803;833;10599;419;7251;1696;8201;9643,ERP,ERP,sub-05,7002;2198;2596;3032;767;10709;10420;5611;9177;8763;1483;8874;8305;7530;4816;7171
0,sub-05,153,ses-02,ERP,7655;5381;4427;5459;4324;376;7962;4764;9758;4513;1612;55;6697;8732;3386;11753,ERP,ERP,sub-02,7818;1607;4217;10912;6481;7735;9791;9307;8433;10353;10298;6180;8566;5534;1280;11533
0,sub-05,154,ses-03,SSVEP,10610;593;174;1081;2069;2109;5974;10513;3469;9163;9759;4032;10479;10846;3423;5642,SSVEP,SSVEP,sub-23,3257;2254;8652;1038;7675;7305;107;10461;544;4332;2170;1953;9394;8880;7986;8591
0,sub-02,155,ses-03,SSVEP,2854;9397;11653;11395;3765;1745;6463;6123;6822;4453;11320;2660;1140;8939;7134;7491,SSVEP,ERP,sub-24,862;33;4985;3460;4090;350;4314;19;5588;8103;7020;365;2214;10924;10602;11049
0,sub-03,156,ses-02,ERP,11255;4049;9770;10232;8459;11339;445;9418;3678;6891;47;9470;5410;4008;5919;3290,ERP,ERP,sub-05,9094;8044;3415;6054;5810;4803;6382;610;5460;5374;9593;11606;3279;7672;9765;10564
0,sub-05,157,ses-03,SSVEP,9470;8406;11506;9877;577;5740;11230;9876;4536;2882;2230;4779;1143;6705;2660;7392,SSVEP,SSVEP,sub-17,1774;11573;4265;6786;3758;10715;4632;4810;3455;1769;8317;5451;7212;2997;2862;8471
0,sub-02,158,ses-02,SSVEP,10696;11489;11660;10067;5625;3755;1821;498;207;4337;8959;8855;2502;8361;13;4833,SSVEP,SSVEP,sub-14,11293;7417;9740;3017;10601;9236;8228;6684;6021;858;8438;9922;845;11503;5516;9157
0,sub-03,159,ses-02,ERP,749;10618;6313;6701;4184;556;125;7556;5274;3131;4062;11131;5531;7013;9954;4570,ERP,ERP,sub-15,6616;6727;11293;1848;6852;291;8137;6376;5118;6547;1743;9443;7317;4420;5285;8804
0,sub-05,160,ses-02,SSVEP,10254;9728;5684;1582;10311;7417;2890;9753;6097;1103;9823;8406;11643;5063;982;5779,SSVEP,SSVEP,sub-14,6606;3331;9507;6836;5425;10093;3843;6726;10627;20;11385;347;2112;1008;639;3802
0,sub-03,161,ses-04,SSVEP,5313;3742;4959;5842;8526;10508;9869;1003;1255;9093;1228;1316;2098;783;7469;2010,SSVEP,SSVEP,sub-05,7097;9410;272;10555;3431;5548;1443;2738;3928;8733;6807;8995;6646;9734;10705;9477
0,sub-05,162,ses-03,SSVEP,11682;4347;9949;7396;7859;8199;6280;1859;8161;2541;34;7009;11692;3235;4425;1806,SSVEP,SSVEP,sub-15,5380;11602;505;7267;377;7989;6586;6249;3125;1171;10762;2232;8739;141;8510;2959
0,sub-05,163,ses-03,ERP,6842;10137;400;2230;2628;4892;8084;10025;6780;3249;3345;8063;4588;5776;10378;8915,ERP,ERP,sub-17,2645;9285;11795;10020;4579;11377;2513;4270;7022;10072;71;5561;673;6694;10112;1930
0,sub-02,164,ses-03,ERP,5628;4009;11157;2671;7156;1929;9693;7366;6555;424;1830;5985;3163;858;8964;3143,ERP,ERP,sub-19,7942;9709;5380;3845;49;3844;3958;1857;7478;8540;582;10304;3046;917;9464;3360
0,sub-02,165,ses-03,SSVEP,2942;4203;9481;7432;8395;957;3068;3403;8416;247;5950;11133;2728;11296;1294;5377,SSVEP,ERP,sub-24,9648;3194;7461;248;9547;5465;5474;1408;5831;1921;6250;4863;3943;9713;239;202
0,sub-02,166,ses-03,SSVEP,6015;8690;8271;11218;227;4232;8284;8623;9570;508;2085;4145;2765;3443;6427;8653,SSVEP,SSVEP,sub-18,6484;5898;3637;3287;1304;7094;3820;4242;7914;3477;2711;107;10782;2666;3199;6969
0,sub-02,167,ses-03,SSVEP,5280;8459;2703;460;2159;8973;8639;3612;7860;5379;782;11412;851;11493;11466;8601,SSVEP,SSVEP,sub-21,8555;9344;11041;4449;1042;5909;5995;11500;4477;3193;9914;7589;3212;5304;766;851
0,sub-05,168,ses-02,ERP,5581;2225;11393;2051;9985;1620;3999;8377;5796;4537;2270;4117;11135;10547;128;1625,ERP,ERP,sub-18,5159;9247;6329;9262;1879;11209;5651;420;489;3201;7393;3773;8503;3565;468;3754
0,sub-03,169,ses-03,ERP,11166;7631;5535;11252;7454;7511;5569;389;6380;10718;2599;5326;4301;10215;11254;2619,ERP,ERP,sub-05,4369;4947;10600;5199;3275;9331;3672;7872;4179;528;10712;1067;3643;9335;945;5651
0,sub-05,170,ses-03,SSVEP,6244;6233;11648;7611;10326;10156;10955;4546;3832;11047;11453;4955;6612;11327;6917;6952,SSVEP,ERP,sub-24,255;11465;10175;6367;9252;2866;3726;1357;10983;1014;3836;6804;6867;8967;3960;7476
0,sub-02,171,ses-03,SSVEP,10374;6765;7436;1586;11184;1722;7844;4720;7127;7319;131;3013;11157;3039;6887;8940,SSVEP,SSVEP,sub-19,11337;9117;3899;1045;9921;2309;11429;2714;9667;8175;2964;8180;5557;11130;9098;8338
0,sub-05,172,ses-02,SSVEP,53;9659;5286;6912;5657;7404;8192;3723;3207;6955;1764;6405;520;8416;8418;2733,SSVEP,SSVEP,sub-02,3155;11699;4612;4269;8897;7883;8644;4742;6141;5802;2512;5102;5330;7337;8264;2535
0,sub-05,173,ses-02,ERP,606;662;6791;5980;3444;7052;9274;1085;6103;7043;6220;10908;2296;2134;3970;10466,ERP,ERP,sub-12,3688;6773;4450;825;8311;10123;9865;2305;6238;7303;2108;1846;867;10600;5972;7237
0,sub-03,174,ses-02,SSVEP,8225;11251;6258;10387;11304;249;419;11464;11230;2704;2869;5600;11353;4965;6018;11469,SSVEP,SSVEP,sub-02,7750;4509;6618;444;7527;3338;765;1326;4691;5277;6189;2302;4619;5407;3506;325
0,sub-03,175,ses-03,ERP,5978;10885;2456;2285;8412;5225;9330;3914;9892;6941;3273;5006;7328;6003;10979;10092,ERP,ERP,sub-02,4167;3544;969;7879;7347;2992;7055;7351;11232;6190;6363;3213;3462;7856;11117;4531
0,sub-05,176,ses-02,ERP,11190;363;636;8384;8249;2368;9783;1785;7391;5892;10845;7732;10654;7367;9236;500,ERP,ERP,sub-03,1412;7842;2747;5020;3538;6304;2791;228;2227;2939;659;8230;10737;690;293;4601
0,sub-02,177,ses-04,ERP,1778;10324;6213;1863;1528;7680;11182;7518;9754;9883;4970;7441;7334;8577;7266;10343,ERP,ERP,sub-17,3582;10018;2794;7933;10138;3257;2956;9887;547;5480;10672;5800;2714;60;11344;4736
0,sub-03,178,ses-04,ERP,3352;10509;2330;10255;3035;2311;1197;10108;10878;6135;9040;10624;784;11500;7171;5070,ERP,ERP,sub-11,7636;8527;4824;5554;1134;8542;5799;10420;10480;409;6370;11660;2577;8980;2476;3057
0,sub-05,179,ses-02,SSVEP,571;8170;6467;9436;3806;369;4454;4606;11432;6261;681;6455;7127;2959;1542;10952,SSVEP,SSVEP,sub-02,7029;127;10962;9047;5691;8850;5763;5971;2489;708;1674;7614;1961;7712;7436;2410
0,sub-05,180,ses-03,SSVEP,6860;7818;11617;3978;1061;4879;3854;7795;2933;2635;6523;4688;4512;11441;316;2384,SSVEP,SSVEP,sub-14,7558;7098;9872;3343;4973;3814;5839;8892;4096;5529;1272;1160;8220;7684;8002;7475
0,sub-05,181,ses-04,ERP,698;7230;6538;10700;5320;1120;1686;7360;10984;11769;11597;3349;5258;7636;8447;2597,ERP,ERP,sub-18,758;6994;1571;6129;3695;10122;6220;9323;7703;6942;9295;9192;4782;2121;553;251
0,sub-03,182,ses-02,ERP,4380;2355;9036;11569;2396;5227;992;10568;4267;8549;3006;3765;362;11109;4961;3352,ERP,ERP,sub-02,557;9771;3889;4590;5018;6963;800;11646;267;7303;10028;10078;216;1901;8779;8599
0,sub-03,183,ses-04,SSVEP,5671;4800;11056;4832;9130;3543;4347;7393;3597;7951;4956;10390;10670;6717;3870;7192,SSVEP,SSVEP,sub-14,6421;6121;5068;3238;8524;10544;3257;4966;7118;3144;9850;11379;1326;6195;1330;10953
0,sub-02,184,ses-04,ERP,10900;7312;4149;10701;8604;1665;5474;10896;7351;6906;5814;10391;5667;10800;7619;11158,ERP,ERP,sub-05,1284;9522;11707;8849;5505;11152;10782;10691;10788;2924;755;3445;7675;7307;8023;5014
0,sub-02,185,ses-03,ERP,1925;9347;11439;592;1936;8789;2817;10225;2802;4142;2610;9550;8793;4346;1365;9889,ERP,ERP,sub-12,5359;9262;4367;2879;4108;6714;11076;1214;3406;10912;6355;11339;887;2762;5475;3610
0,sub-05,186,ses-04,SSVEP,422;7125;3189;206;8997;6298;6355;2836;2703;5659;6174;8406;1733;2780;1407;10926,SSVEP,SSVEP,sub-21,8356;4075;972;3809;6848;4191;4093;10690;1311;10173;9984;4365;6475;4515;846;2355
0,sub-02,187,ses-02,SSVEP,8212;10755;651;10803;1668;6588;6964;7309;4429;8076;2177;10297;7293;3626;10477;7691,SSVEP,SSVEP,sub-12,7538;5421;74;2210;3093;1463;7897;2009;8370;7956;8272;8240;8054;1163;7754;7262
0,sub-05,188,ses-04,ERP,9696;976;8129;11470;963;3008;11273;3483;8695;939;2426;710;7139;8281;10014;10694,ERP,ERP,sub-03,6029;722;10390;5761;4617;345;4469;4019;9611;1914;6179;8484;2577;2824;10361;320
0,sub-02,189,ses-02,SSVEP,7034;2822;9265;2400;8606;7031;5309;176;1645;10348;647;4170;2581;3670;10657;492,SSVEP,SSVEP,sub-15,809;11536;11289;1032;3493;603;541;4196;4117;2535;11069;3672;761;5662;6212;8991
0,sub-05,190,ses-03,ERP,3525;6812;8295;4403;11352;3495;656;8660;10284;11308;4435;10317;8376;1602;11143;864,ERP,ERP,sub-17,8164;6837;2281;2125;5180;9717;3331;2242;1612;11628;11357;4674;2528;2290;8287;11298
0,sub-05,191,ses-04,SSVEP,6357;3754;4842;11381;3886;4933;7673;11474;6149;6132;10388;1047;5556;6677;1326;7788,SSVEP,SSVEP,sub-11,1730;10976;4261;9858;317;4381;7330;10625;6247;11270;7667;753;4004;10812;5816;9926
0,sub-03,192,ses-04,ERP,10805;8661;3138;7406;581;6222;1803;5154;4490;7139;3519;4864;1068;1804;7139;9292,ERP,ERP,sub-14,8114;4639;5847;2914;8582;4161;4386;4305;11195;11508;771;2697;4738;2562;4375;3663
0,sub-03,193,ses-03,SSVEP,1782;10731;8874;8501;8649;9400;2817;5964;4802;1149;8221;4355;2070;7794;4218;327,SSVEP,SSVEP,sub-12,90;9535;5075;10375;3142;7405;10768;5077;9342;10341;1939;11580;7594;3714;11788;7012
0,sub-05,194,ses-02,SSVEP,5464;1045;6502;1860;10503;7915;9151;7442;3429;9495;7911;9906;4796;11516;7164;1158,SSVEP,SSVEP,sub-17,2186;702;3616;10953;1885;15;7995;5009;1067;9919;1500;3558;11523;10182;923;8417
0,sub-03,195,ses-03,SSVEP,10083;2385;7459;3314;4769;3184;366;1414;4189;10794;55;10606;7485;3234;1086;6948,SSVEP,SSVEP,sub-15,547;9545;6106;10969;6050;657;5965;3983;4873;9852;5999;4755;2624;7355;2080;3072
0,sub-02,196,ses-04,SSVEP,10853;10750;4948;1065;2179;9452;2540;10996;7570;9282;7165;8652;579;11128;9692;4721,SSVEP,SSVEP,sub-14,10929;8601;5427;4157;9270;2797;6470;4487;1853;11548;11673;3043;957;3669;3866;1131
0,sub-03,197,ses-02,ERP,10464;8680;8703;10833;6561;7293;5481;11675;1530;6463;11581;8013;5448;8256;1269;6870,ERP,ERP,sub-18,5148;9735;3342;4744;2371;2704;9713;11149;2250;9838;4465;687;8986;2898;7580;6657
0,sub-03,198,ses-03,ERP,7837;11462;8536;1938;5590;3377;994;2125;2705;10348;3537;8089;188;5571;6464;3605,ERP,ERP,sub-11,673;4634;9027;314;8283;4895;9252;1650;11145;6366;11017;2176;2633;802;6420;8808
0,sub-02,199,ses-04,ERP,11452;3729;11183;399;2588;976;9335;11282;1316;9086;2065;6446;441;7054;10653;8615,ERP,ERP,sub-17,1942;1041;2655;1797;9392;10106;10765;3363;11495;10127;8595;7489;1509;648;7383;5914
0,sub-05,200,ses-04,SSVEP,9607;8723;11173;11583;11446;8164;304;11457;2685;6982;82;2095;6505;2778;1904;5378,SSVEP,SSVEP,sub-03,5414;873;2062;9079;11609;3844;10056;8045;4964;1082;1;5019;5622;2480;4153;2407
0,sub-02,201,ses-02,ERP,5234;8481;5582;11762;8592;1228;6910;5400;4805;8346;7921;10358;7303;7740;2689;5416,ERP,ERP,sub-19,3320;3160;11193;10528;42;9614;363;1002;10580;4044;9371;709;9371;10744;1018;5382
0,sub-05,202,ses-02,SSVEP,9467;6616;296;2744;2450;4262;8924;4168;7244;6066;8958;10451;9323;7775;11185;11225,SSVEP,SSVEP,sub-17,1886;3306;4102;9466;5039;4816;8774;6882;2681;1394;10756;3187;374;10753;7306;5003
0,sub-03,203,ses-04,SSVEP,8911;8576;9449;9800;2267;11543;2221;8250;59;4484;5146;1024;9487;8962;346;8280,SSVEP,SSVEP,sub-23,4279;7654;6109;4118;8401;7731;4606;5141;2787;6675;11008;10999;3404;3999;3669;5116
0,sub-05,204,ses-03,SSVEP,2503;1768;69;10613;7785;9611;11102;5652;11152;5269;5194;5671;7612;1486;8932;5149,SSVEP,SSVEP,sub-02,4690;6548;10182;5949;5894;11421;9549;5895;7486;5040;11284;11061;9179;10410;6487;2350
0,sub-03,205,ses-04,SSVEP,11318;4286;5954;3008;2529;6219;10309;7980;9557;3615;1576;452;623;2887;10559;6705,SSVEP,SSVEP,sub-17,4049;3869;1424;714;9290;6903;2453;4432;5016;11417;8564;5571;3490;9024;11670;4234
0,sub-05,206,ses-02,ERP,4543;3915;1920;7477;9468;8689;5688;11355;11196;2418;8941;3827;5976;651;910;7178,ERP,ERP,sub-15,197;5152;9574;5838;4377;9073;9936;9114;5590;269;9430;9543;5488;6930;2531;8987
0,sub-05,207,ses-04,ERP,5822;1101;2835;9518;617;2141;7734;8191;5506;3250;6998;5345;10958;6316;3275;6203,ERP,ERP,sub-15,794;11099;2744;2772;7225;4079;8665;4663;4959;10381;11337;7776;9215;9667;3272;11012
0,sub-05,208,ses-02,ERP,2262;7164;5262;6795;9015;5348;8959;3059;4681;4781;2114;10476;1461;5192;1110;4571,ERP,ERP,sub-18,6816;10469;1261;7450;5845;5440;10594;1499;11577;10068;11321;1535;1277;9325;9221;11266
0,sub-02,209,ses-02,SSVEP,6129;3173;9531;7310;9588;11796;11488;3760;9017;3362;8787;2343;3560;3810;3715;8180,SSVEP,ERP,sub-24,3063;11311;10630;9998;4594;9925;2671;5256;1010;7491;4591;3618;9891;8856;8143;5182
0,sub-02,210,ses-03,ERP,8084;9261;6346;8891;4354;5676;73;3027;729;10805;9340;7580;9632;8814;5355;9703,ERP,ERP,sub-23,8712;753;11687;3404;1698;7445;7650;10701;4337;7764;5726;5355;2118;4659;907;8075
0,sub-05,211,ses-04,SSVEP,9797;11668;6614;11513;4490;5932;5103;5241;4942;1808;7289;10051;7126;3759;9436;8108,SSVEP,SSVEP,sub-12,2903;2271;9907;6063;6719;1097;11451;11765;3207;695;8834;1422;10047;256;9562;7685
0,sub-02,212,ses-02,SSVEP,7341;11302;6615;11697;3170;7075;1539;9240;5385;3763;7396;9840;9416;8879;9798;3546,SSVEP,SSVEP,sub-05,3971;11563;5910;3917;4636;1954;8084;5788;11049;5785;9140;3798;11189;1172;3714;615
0,sub-03,213,ses-04,SSVEP,8420;8624;7566;10126;5293;11552;4761;5822;3717;5238;3668;7575;148;7718;8242;5849,SSVEP,SSVEP,sub-14,2198;390;11280;1531;5104;1075;10770;10248;2676;6433;11349;4103;10755;9254;5273;4060
0,sub-02,214,ses-04,ERP,4614;8812;2703;5582;8384;10025;9748;8062;5598;8188;1802;8150;1679;3602;1881;3952,ERP,ERP,sub-12,519;208;4648;6104;1548;778;9200;963;11777;1588;4241;3291;8313;9314;291;2287
0,sub-05,215,ses-03,ERP,1022;9929;122;2866;551;9608;991;5695;10814;11751;6681;9038;8310;4334;2933;9893,ERP,ERP,sub-23,4210;616;2228;11391;9285;9865;7599;11286;11688;216;5391;10979;10356;2654;6469;2879
0,sub-05,216,ses-03,ERP,466;306;7105;9648;9474;4911;4607;11690;6748;7052;1056;8616;4392;10374;6974;5717,ERP,ERP,sub-12,8481;2291;10373;1817;10266;10575;1709;4236;4693;3105;7776;4458;5127;1266;451;11176
0,sub-02,217,ses-03,SSVEP,6892;3442;11365;4635;3398;6701;8861;10589;5164;3852;4592;5933;7629;193;2421;2261,SSVEP,SSVEP,sub-14,5026;9696;963;2241;11655;293;1083;1123;7257;3506;563;1953;6352;10768;8020;2573
0,sub-02,218,ses-04,SSVEP,528;10993;6211;1907;7852;1780;4506;2740;2017;2419;6063;3399;10045;655;3696;10231,SSVEP,SSVEP,sub-18,11427;8683;10734;4275;2047;9437;10136;1404;2228;224;506;174;379;8954;960;6599
