fold,participant,sample,session,support_actual_task,support_starts,task,wrong_actual_task,wrong_owner,wrong_support_starts
4,sub-23,109,ses-02,SSVEP,679;3716;8861;11351;3361;11772;11474;1192;3387;3353;6555;11315;10807;1734;10469;7114,SSVEP,ERP,sub-24,5678;646;11495;9252;6412;2069;5223;4992;9465;6713;1937;985;3679;4820;3439;4172
4,sub-23,110,ses-02,ERP,6440;11591;5341;1787;9010;1320;7179;960;1221;5347;11372;1226;4565;8327;9130;10606,ERP,ERP,sub-11,8791;7734;8140;1998;4464;326;3358;9885;5383;7200;9431;2150;7901;5747;2838;10498
4,sub-23,111,ses-03,SSVEP,11143;1958;2750;7490;4345;9966;1750;3713;4241;281;1693;829;4346;11069;8982;745,SSVEP,SSVEP,sub-06,8555;708;2216;7454;8728;6147;1495;2433;4085;11347;222;3609;9963;4825;3936;3074
4,sub-19,112,ses-03,SSVEP,11157;5524;10728;609;5398;4283;6441;6249;3167;2259;10013;4981;9233;3824;2114;7096,SSVEP,SSVEP,sub-14,10576;6412;6569;10195;3451;1674;5385;6724;9875;8304;6184;2779;1579;10298;1195;8631
4,sub-19,113,ses-03,ERP,7883;11381;2541;1300;10979;4954;5331;9414;780;1526;3524;2782;11655;1680;1030;7446,ERP,ERP,sub-09,2314;11525;10217;4218;4144;1951;7956;10982;4469;4033;9653;10232;4946;1719;10329;10216
4,sub-21,114,ses-02,SSVEP,3951;9800;979;6571;10607;7044;4257;9701;3205;7366;2093;11339;2138;8690;11591;4692,SSVEP,SSVEP,sub-18,2306;9058;8896;8361;1394;11563;2780;11783;9818;4493;6548;2280;5289;5473;10847;11121
4,sub-21,115,ses-03,SSVEP,6756;7967;3808;9119;5817;1222;9160;5669;1226;2015;532;1847;8351;7857;6295;5292,SSVEP,SSVEP,sub-07,2803;2382;4536;7775;1359;10820;7433;6312;7417;5315;9763;9110;5734;6595;7914;9505
4,sub-23,116,ses-04,ERP,1776;5803;851;6278;5225;4197;8797;6594;9006;4778;3438;3151;8899;11473;3964;191,ERP,ERP,sub-17,10057;6041;7567;3473;7380;9855;3314;1679;11187;4156;3041;283;6920;7420;5611;11092
4,sub-19,117,ses-04,SSVEP,3589;4120;140;369;4067;5355;8443;3815;10535;9629;9861;7883;4981;6405;2460;2004,SSVEP,SSVEP,sub-17,3403;7311;238;1684;7216;8008;10856;7073;10608;6016;2195;485;11081;11753;1191;9866
4,sub-21,118,ses-04,ERP,3689;11715;3887;4879;11008;805;10971;7141;11318;8341;3289;1401;58;1587;8433;11727,ERP,ERP,sub-12,8975;2155;3437;6005;5207;10302;4054;5085;2695;607;2829;3753;10719;7123;6065;2641
4,sub-19,119,ses-02,ERP,10616;5485;10320;8206;7132;8564;4444;4054;11696;7300;5353;3960;6821;9804;4341;8557,ERP,ERP,sub-14,9392;11607;6373;10490;8577;5436;11303;6195;11152;3037;11022;7111;6874;9788;6562;1254
4,sub-19,120,ses-03,ERP,4450;2628;2388;1541;8547;2140;10949;9543;6647;9920;9112;3274;7937;10118;10669;1834,ERP,ERP,sub-24,1877;6478;10159;9688;5674;234;8129;9682;211;2518;71;11475;5247;7895;3826;4551
4,sub-19,121,ses-02,ERP,213;8281;3405;11458;10253;2657;7610;11552;8790;7944;2387;3563;8341;6211;9437;6758,ERP,ERP,sub-17,6145;7422;3720;7453;4051;11678;6098;3366;7802;3050;9971;449;8997;4239;8211;3761
4,sub-21,122,ses-02,SSVEP,1862;11440;8588;8257;6951;9860;1647;1113;7884;8407;9799;1805;6962;9689;2406;7379,SSVEP,SSVEP,sub-17,9323;6002;8905;7468;3456;8194;8332;11746;10107;3;336;6973;4731;8251;1451;10980
4,sub-21,123,ses-02,SSVEP,8023;623;623;11110;9506;2785;9367;8210;3220;11724;5651;7344;8225;9531;5112;4750,SSVEP,SSVEP,sub-11,3917;467;3642;6123;2082;6430;10596;9030;1056;4696;5360;10017;8768;7864;7923;8201
4,sub-21,124,ses-02,ERP,6496;435;2111;10473;9107;4287;4139;4169;1529;2042;6060;8140;5294;9073;10288;5080,ERP,ERP,sub-18,11747;4821;8796;710;6252;4448;5878;6756;6346;2587;10431;5160;1905;9172;2265;8834
4,sub-19,125,ses-02,ERP,6357;9759;3211;2547;8125;5682;4988;1184;1963;813;9823;4460;8823;9240;3767;4200,ERP,ERP,sub-11,4010;5957;580;7055;1652;9234;6586;9724;3524;8608;2038;10204;4038;4684;10430;4277
4,sub-23,126,ses-03,SSVEP,10303;5351;3305;10120;3630;6435;11209;6726;8026;11455;11357;3554;3861;2020;3126;7659,SSVEP,SSVEP,sub-15,1734;3141;5804;9865;6588;6688;9756;9950;9713;2687;9545;11538;1511;10731;7349;4709
4,sub-21,127,ses-02,SSVEP,4827;4715;7463;2144;1874;7139;4792;5945;8648;543;3082;9770;9862;10442;11449;9849,SSVEP,SSVEP,sub-12,9183;6034;1016;5186;6569;141;9149;7406;2550;7557;11677;2812;2457;6802;7100;5534
4,sub-23,128,ses-04,SSVEP,8274;390;3398;2418;10580;3425;10716;1249;11459;10175;8322;7031;353;10418;11042;9588,SSVEP,SSVEP,sub-09,10812;5619;8073;10532;6159;6489;5765;10602;6964;11630;10671;1152;4198;6590;8114;3941
4,sub-19,129,ses-03,SSVEP,6598;2843;3982;11479;9670;8698;952;11105;7618;10343;8477;7980;5422;4899;9270;4595,SSVEP,SSVEP,sub-18,5550;5393;6122;1929;10093;351;6102;487;6272;3837;4621;5661;2913;4052;5580;1930
4,sub-23,130,ses-02,ERP,2532;10028;3416;6498;2831;4298;9884;10098;9421;433;4434;10785;6077;9238;1141;10071,ERP,ERP,sub-11,8621;2093;1176;185;6630;4115;4888;8467;2133;10295;5734;8878;7398;7931;6733;4460
4,sub-21,131,ses-02,ERP,10727;7334;9089;312;952;4446;11472;5460;6198;7466;4171;4279;6643;10872;7844;5947,ERP,ERP,sub-07,2151;11320;7529;667;6851;3413;11017;8866;10688;7839;4894;6544;1117;9127;1140;1084
4,sub-21,132,ses-04,ERP,11634;3315;700;1254;4803;1417;8467;2514;1023;10600;10821;9352;3463;4953;9664;2037,ERP,ERP,sub-07,5155;2764;10400;9376;7871;7394;7296;3591;11446;3647;2039;1968;10375;11404;4698;8917
4,sub-19,133,ses-02,SSVEP,10634;11380;2253;3816;9530;11627;9619;7516;10713;11025;7581;2348;7319;736;612;8806,SSVEP,SSVEP,sub-06,5635;6494;5650;9115;7974;3221;6504;9529;784;5993;9957;11117;7536;6524;5450;5006
4,sub-21,134,ses-03,SSVEP,9467;6758;1096;1649;9788;4606;3674;6264;4113;5273;3192;10916;3569;1389;4147;4855,SSVEP,SSVEP,sub-23,940;7038;11737;5777;8655;1085;8281;4923;9660;8844;1828;7233;4809;11241;1185;9860
4,sub-21,135,ses-04,ERP,1828;9856;8266;2185;9669;8563;4862;59;874;8294;9904;8403;1000;6164;983;7349,ERP,ERP,sub-24,1652;4235;2449;9393;1483;7811;9747;10687;11559;938;9078;3122;1971;534;2694;10632
4,sub-19,136,ses-04,ERP,10965;2001;2814;6961;8867;5472;9396;9353;8051;1906;11137;3590;8617;3650;4563;9882,ERP,ERP,sub-11,2827;9839;8799;4055;3588;7280;11566;2772;1669;10609;9164;10270;8100;4925;3241;7704
4,sub-19,137,ses-04,ERP,1528;8422;2989;1432;2188;4077;3870;2330;259;1734;842;4634;308;8308;4310;10011,ERP,ERP,sub-12,6697;1615;1003;7103;3629;545;3209;3882;9717;8306;10185;8787;92;532;8480;1761
4,sub-21,138,ses-03,ERP,4898;2289;3711;1194;6465;4718;947;5089;10335;2145;8419;10186;6173;5969;11425;5309,ERP,ERP,sub-06,5606;894;5451;1303;6636;2648;10138;8620;3513;4311;5002;4130;3118;4493;5818;4262
4,sub-21,139,ses-04,SSVEP,1077;8189;5587;9754;4472;2312;228;4125;11539;537;11332;11180;8027;9270;8602;10001,SSVEP,SSVEP,sub-18,5400;10408;8947;2888;4166;7379;1178;8305;2920;10354;8459;1139;1655;5237;10170;1467
4,sub-19,140,ses-02,SSVEP,1936;7723;6400;2604;3460;5448;9766;5885;3445;9836;5962;11675;5024;3073;4157;7489,SSVEP,SSVEP,sub-12,1775;6450;999;978;7542;11454;4196;6070;1181;2468;11348;351;6404;8839;232;11118
4,sub-23,141,ses-03,SSVEP,4595;7175;1084;7089;11688;374;7778;3176;7646;5223;8005;3829;10379;6716;6573;2113,SSVEP,SSVEP,sub-17,1600;7670;11614;10188;613;10436;1490;10864;775;1696;8657;11249;5783;10363;1440;5572
4,sub-19,142,ses-04,SSVEP,998;5772;11215;6350;8058;4229;6266;11072;10957;2754;8316;1872;3980;3922;1640;506,SSVEP,SSVEP,sub-18,1805;306;10641;9816;4362;8253;4683;8641;5570;3127;10703;404;5752;3439;1460;10296
4,sub-19,143,ses-03,ERP,9154;1251;3642;4667;7927;36;6579;9665;328;896;456;7685;10410;472;7256;9719,ERP,ERP,sub-07,3353;4862;7603;3139;5902;7153;8548;5572;5061;4963;162;1798;2349;8801;8353;4052
4,sub-23,144,ses-04,ERP,4711;4143;3007;4864;8566;10262;2140;10400;7039;9554;10149;7507;157;5694;2162;6222,ERP,ERP,sub-21,1560;8020;10780;11496;932;1158;9374;7614;6667;11096;2072;11427;6970;3221;9662;793
4,sub-23,145,ses-03,SSVEP,560;5990;7852;4863;8831;5087;11257;10981;11659;4056;3572;661;8405;11776;5170;504,SSVEP,SSVEP,sub-06,4429;5108;6875;9878;496;6564;8098;7432;6970;1110;4740;3508;4657;100;5060;3053
4,sub-19,146,ses-02,SSVEP,989;8131;4623;5548;7420;1923;2043;10927;6296;6418;9051;8914;10462;1066;10743;182,SSVEP,SSVEP,sub-14,11347;9087;7318;2797;1238;195;323;11693;5805;8452;9230;10584;9987;8401;1832;4964
4,sub-19,147,ses-04,ERP,3413;4650;877;4959;8958;9428;11668;3321;11762;4884;1181;1522;1513;6310;2129;10377,ERP,ERP,sub-14,7051;439;1197;1695;4539;5515;4070;9723;2554;6217;10536;5694;9178;6562;5860;10329
4,sub-19,148,ses-03,SSVEP,9009;4578;6583;2124;5435;6619;8234;9237;3268;3932;11421;6391;8610;7330;7064;9068,SSVEP,SSVEP,sub-12,1350;3136;3268;2863;9313;9131;2287;2596;6168;8269;6127;1228;5571;11545;11728;10402
4,sub-19,149,ses-03,ERP,8182;7539;4771;2040;10039;11717;4914;6369;8640;11691;7631;8276;9917;1950;1479;8158,ERP,ERP,sub-23,4674;752;9447;8388;6937;9462;1969;2447;5395;3506;451;3926;7363;2586;4479;8397
4,sub-21,150,ses-04,SSVEP,3812;2682;1860;5003;11553;7583;3885;2903;10108;1789;1791;5394;8819;6723;4707;1974,SSVEP,SSVEP,sub-12,3442;2736;7897;8791;153;10123;11264;6784;1582;3936;9470;10290;3760;8876;9680;3276
4,sub-19,151,ses-03,SSVEP,813;9186;5648;7161;7209;7536;7637;2246;8112;7178;9538;4021;1921;7363;1144;1734,SSVEP,SSVEP,sub-07,959;1315;4835;1687;11554;4067;4995;287;7335;2066;4746;9389;10950;2483;9151;1260
4,sub-21,152,ses-04,SSVEP,645;11201;2478;2521;782;196;2147;10948;5493;7123;387;7017;8362;11154;11419;738,SSVEP,SSVEP,sub-11,1417;8936;4370;7123;7859;10385;2350;10012;1751;9529;7444;3877;11203;10467;2237;2453
4,sub-19,153,ses-04,ERP,8410;6116;9818;2868;9632;11081;10628;10466;4201;11122;7913;613;9640;6395;11318;4530,ERP,ERP,sub-14,8308;1717;2013;5260;2909;4505;8538;1634;3037;5318;2507;4654;7308;4183;7817;9220
4,sub-23,154,ses-02,ERP,8990;8637;4884;8280;7383;4353;3002;4184;3665;11494;10457;10269;7389;4683;1629;7692,ERP,ERP,sub-19,11652;2349;3318;7178;1682;2659;9465;7833;998;1517;3823;5921;10288;1850;3986;7730
4,sub-21,155,ses-03,ERP,5180;6714;7277;6459;8140;2803;3641;2068;5449;6241;9856;1013;11654;7476;1983;7888,ERP,ERP,sub-09,1131;6255;3379;3846;9548;4636;2484;6972;4068;3347;1949;3164;1078;5151;8468;6413
4,sub-21,156,ses-04,ERP,4623;10408;6858;10190;462;4781;2014;10292;6157;7540;618;5759;2975;7767;386;8123,ERP,ERP,sub-14,2493;9919;9013;7232;6534;7569;7357;5894;8357;1020;10756;5931;10873;395;11502;9181
4,sub-23,157,ses-02,ERP,7744;10180;3636;7563;202;2085;4292;4827;3018;5960;1862;9853;5813;8946;8929;8254,ERP,ERP,sub-07,4508;1756;11577;8597;8887;7702;3808;1838;10745;7323;4885;7514;2902;2961;10315;1224
4,sub-19,158,ses-03,ERP,5196;5971;1575;11684;8555;5813;2271;1176;9740;10370;3792;5881;6027;3084;9309;7205,ERP,ERP,sub-07,6646;5698;2725;4141;6051;8813;8571;4169;11201;1991;10914;4416;931;4131;3443;1894
4,sub-23,159,ses-04,ERP,2976;4570;1879;11064;362;9322;5079;95;11713;10845;11208;9481;9235;2295;815;2953,ERP,ERP,sub-19,3057;3617;8888;10414;4927;5298;4369;4758;1538;1440;6301;1563;393;4698;286;1727
4,sub-21,160,ses-04,ERP,6832;5043;7233;1789;1108;10486;7360;2732;4657;1090;3071;9371;3627;11547;9815;6644,ERP,ERP,sub-14,5433;1222;3874;10572;6339;264;6443;5509;4161;6070;11021;6286;3973;328;7930;1408
4,sub-23,161,ses-03,SSVEP,6096;6577;1266;4784;9686;2329;9107;8723;10549;3058;9593;143;6808;1538;3813;864,SSVEP,SSVEP,sub-18,11295;4677;4291;6481;214;3150;2810;4710;1431;6172;8626;2850;541;5062;2960;9043
4,sub-21,162,ses-04,ERP,2543;8741;7933;1367;9065;10416;11211;745;70;1971;9555;6066;498;1972;5216;475,ERP,ERP,sub-19,9591;4783;3865;4498;4237;6127;295;4982;8442;9440;10109;2235;9626;5803;7775;4516
4,sub-23,163,ses-04,SSVEP,3511;1463;2167;114;9472;4967;3056;7009;11698;9072;4739;4314;2048;9790;7102;11152,SSVEP,ERP,sub-24,10808;4513;674;5448;5720;6870;10973;4831;9041;10641;1383;6040;11017;3018;807;9341
4,sub-19,164,ses-02,SSVEP,8370;8055;3471;10737;8704;4498;3007;10081;8607;974;2851;3490;3116;668;9736;10297,SSVEP,SSVEP,sub-17,7149;9358;9694;5733;6991;2032;10391;8925;5978;6162;1487;9359;3941;6306;3839;1510
4,sub-19,165,ses-02,SSVEP,154;1532;1456;1383;4080;2892;7089;10360;3929;5893;8612;6175;5350;7931;9462;4800,SSVEP,SSVEP,sub-21,1673;7864;4058;2306;8907;3140;7839;8141;3717;3221;8058;11257;10717;2861;1783;3552
4,sub-19,166,ses-02,ERP,5318;4767;6377;273;6863;7991;7672;8291;8509;7307;8089;10237;4464;4670;2729;10737,ERP,ERP,sub-07,6296;11620;9831;4469;4673;2214;5849;10973;7416;8413;6580;9676;2076;4826;8381;1000
4,sub-21,167,ses-03,ERP,1430;5051;1795;4666;9748;10062;10428;5190;7627;7310;441;2934;2731;9434;6964;9566,ERP,ERP,sub-12,9536;3146;11138;50;10829;5443;4233;4457;660;3731;9729;1317;5225;2385;528;7564
4,sub-19,168,ses-03,SSVEP,2164;8293;9504;7174;5925;9672;4375;9151;2753;11016;3893;4440;609;11338;6855;5605,SSVEP,ERP,sub-24,10898;11405;3843;2206;7419;6703;10859;11742;6227;2371;11594;197;1954;7979;8994;11441
4,sub-19,169,ses-04,ERP,5002;574;6740;1829;11192;4379;3905;10223;10523;5782;10936;10646;13;8354;3240;11735,ERP,ERP,sub-21,605;750;812;2386;3399;5193;8766;8199;9430;5823;5369;838;224;2030;1512;2265
4,sub-21,170,ses-04,SSVEP,6321;6319;5179;7425;1366;10737;874;6840;11144;10728;456;7777;6240;8483;1476;874,SSVEP,SSVEP,sub-11,2398;8727;8200;1195;10648;9483;2661;10646;9564;3807;4852;10741;6705;6864;2365;8768
4,sub-23,171,ses-02,ERP,8079;9320;3390;11558;11635;7421;2170;4283;10152;9643;10636;7473;3608;5703;685;2845,ERP,ERP,sub-19,2983;6571;4809;2143;10764;10262;3616;663;7113;6368;5794;10273;7232;5145;131;7120
4,sub-23,172,ses-04,SSVEP,98;3581;7090;3565;9293;9064;4940;787;2640;3413;7871;9181;3683;8874;4106;1402,SSVEP,SSVEP,sub-17,10618;6280;10159;6362;2371;8524;1636;2016;10469;9094;9055;6149;6176;10783;1487;5484
4,sub-23,173,ses-04,ERP,6668;5826;351;8319;4248;8008;7672;11152;419;8670;9924;1330;7175;10945;6113;4257,ERP,ERP,sub-21,6969;715;1002;5683;11485;10667;4961;9511;7817;1417;3080;10131;8689;10361;9837;6461
4,sub-21,174,ses-03,ERP,5784;11294;10503;830;1765;6843;10646;1843;835;8181;3252;10966;7915;10490;4210;1273,ERP,ERP,sub-17,3379;7929;11433;8889;9116;3041;10476;7362;3012;8535;5014;10827;10378;3033;8593;1591
4,sub-23,175,ses-03,ERP,10132;5392;4855;727;1002;3654;1077;7736;7603;1718;3674;348;7000;121;9357;9147,ERP,ERP,sub-17,10068;8499;1672;8299;144;10880;4259;8272;4527;2912;9279;1113;4793;4146;4160;7538
4,sub-23,176,ses-02,ERP,7922;3861;58;5380;1515;7977;7126;125;1377;1602;9555;206;10515;460;503;5524,ERP,ERP,sub-12,1649;4959;9355;1304;9588;5644;10600;10482;7224;7868;11187;1172;7969;1631;9038;6930
4,sub-21,177,ses-04,SSVEP,8664;182;11511;1229;2495;283;3983;10870;1530;5758;1875;275;3174;7393;10212;4449,SSVEP,SSVEP,sub-15,10888;1924;11680;4821;5555;9480;10054;9222;5302;1521;8925;3186;9092;9776;9826;9145
4,sub-23,178,ses-04,SSVEP,4111;8219;5929;11545;5883;1749;4298;2612;10263;8455;92;4329;3624;6220;7120;263,SSVEP,ERP,sub-24,1962;10810;1877;7352;8496;1894;3772;9191;3242;3641;4997;3929;8912;2867;8308;6721
4,sub-21,179,ses-04,ERP,7;1251;7056;11622;1711;6295;3944;2227;10475;671;11164;9654;3604;5638;5211;11303,ERP,ERP,sub-06,11664;5086;2208;9886;10297;133;4235;4516;6336;6056;1749;10737;7570;1069;456;3670
4,sub-23,180,ses-02,ERP,3682;11692;2165;2467;7821;11746;9937;11124;4618;9352;4284;6990;8565;4555;4481;1160,ERP,ERP,sub-18,10858;5038;2744;11722;10643;348;5349;5646;521;4648;4902;8461;2189;5372;2732;8015
4,sub-19,181,ses-04,ERP,2421;11141;7015;507;356;3103;3964;9202;5839;5379;10048;11452;1699;7483;6390;880,ERP,ERP,sub-24,10304;9405;4669;3158;10307;3523;9527;4222;3177;11452;6892;5477;7408;7236;3047;8128
4,sub-19,182,ses-03,ERP,10719;4573;7401;1811;7869;6487;11330;2239;6894;3023;4471;1754;3381;10865;1971;3733,ERP,ERP,sub-11,10934;268;9999;351;5243;4011;7489;9184;802;6330;7563;6912;9285;10669;9039;431
4,sub-21,183,ses-03,ERP,7732;10699;4270;8299;5357;11307;4362;5954;3387;11668;10781;7686;888;2631;7853;10595,ERP,ERP,sub-23,8398;1749;10644;9454;5245;9881;10743;9906;10608;8839;10608;2824;8375;4846;4080;3030
4,sub-23,184,ses-04,ERP,3325;10479;1412;8748;6310;2310;2129;4619;8778;6237;2566;6715;9731;2040;2086;9519,ERP,ERP,sub-14,7080;10002;1686;3849;7453;9842;8946;5353;94;6747;5547;9445;11491;2836;5503;9594
4,sub-23,185,ses-04,ERP,4447;10198;2637;5539;8839;2637;11226;9453;182;4723;4715;3064;8435;5634;7414;2059,ERP,ERP,sub-24,1751;3855;4324;4194;9390;8554;10105;6433;3112;4380;5573;9421;5145;3462;6495;1521
4,sub-23,186,ses-02,ERP,6751;6087;10771;10481;6480;2808;1777;4189;1472;6762;7163;55;11623;48;10893;7181,ERP,ERP,sub-06,1513;5266;9617;5737;1053;10447;84;11516;5683;11408;2734;8804;3311;7621;9441;7671
4,sub-19,187,ses-02,SSVEP,8126;8445;2108;9371;2886;8160;1442;5186;9175;7768;8740;1428;10553;4292;2167;10633,SSVEP,SSVEP,sub-07,1030;9974;10855;7970;5258;7469;625;1570;2874;9398;3717;11226;2734;11288;9518;11092
4,sub-23,188,ses-02,SSVEP,10985;6284;7903;5689;10475;2391;8979;3765;6225;9844;8230;9969;1896;10483;6624;1781,SSVEP,SSVEP,sub-11,4761;773;5989;9920;5732;8874;10627;8930;197;10658;9595;521;3594;2904;9866;4116
4,sub-21,189,ses-02,ERP,8723;4657;5818;1845;5186;5331;11643;5518;9155;2919;7098;593;5267;9777;9297;3232,ERP,ERP,sub-23,149;7140;6701;1319;1523;11353;10721;6629;9992;3108;675;7324;10170;3633;10246;114
4,sub-19,190,ses-03,SSVEP,145;4091;3057;6163;1109;9617;10926;4119;7812;5702;4462;1646;2275;6099;4937;8738,SSVEP,SSVEP,sub-09,9936;6082;1346;2960;9489;6975;3098;6381;9893;9108;1679;11294;10182;11021;2487;8770
4,sub-23,191,ses-03,SSVEP,11681;4589;10956;9078;355;2678;7024;3494;7088;10189;4989;11275;11133;2049;4392;5331,SSVEP,SSVEP,sub-17,4348;20;2578;6144;1019;6091;4494;4679;6147;8445;2271;1339;3022;5090;8337;4544
4,sub-23,192,ses-03,SSVEP,6009;1415;9636;10428;8846;1700;3556;5249;1643;6606;9001;11617;1451;10481;1950;8932,SSVEP,SSVEP,sub-18,10073;3564;5311;9646;10979;6862;5087;9724;718;8848;5989;3766;8965;3030;9741;865
4,sub-19,193,ses-03,ERP,2791;2523;10520;10221;3652;10880;6393;693;9444;1952;10637;2242;10855;6691;968;776,ERP,ERP,sub-14,10724;11063;4774;4166;5727;1449;11028;7789;5064;4379;8110;4277;6662;8552;2956;7487
4,sub-21,194,ses-03,ERP,11519;8748;6543;635;8117;357;4638;11132;10552;6984;2834;434;5737;7395;11315;5982,ERP,ERP,sub-14,8248;3901;932;9117;6868;8219;3466;3113;3258;8292;1286;8476;452;6028;7973;8100
4,sub-19,195,ses-02,ERP,4447;7135;636;7549;67;11160;6446;9606;5773;11519;10411;4257;2235;6332;4958;8408,ERP,ERP,sub-06,6538;4150;11791;4817;10368;3181;9829;10770;8845;11785;8837;2949;3798;5117;4857;5283
4,sub-23,196,ses-03,SSVEP,3455;2788;2169;11512;265;957;7393;7105;906;3475;1614;7767;8161;3079;3799;3209,SSVEP,ERP,sub-24,3441;11241;11000;6110;9436;11462;5570;5230;9017;446;10910;3267;7197;11518;1594;8513
4,sub-19,197,ses-02,SSVEP,3657;10620;4935;8691;1187;1880;10391;8457;728;5892;3384;1547;3486;7857;2893;3978,SSVEP,SSVEP,sub-17,2453;2445;9086;503;4393;5868;948;1825;3176;2318;8970;950;9062;11736;10275;11516
4,sub-23,198,ses-03,SSVEP,773;1473;10706;7867;10415;10441;11087;4612;3674;1965;370;1764;6526;3683;5734;1026,SSVEP,SSVEP,sub-14,364;8391;1464;9827;7770;5980;4116;97;10422;10731;9276;4307;6389;309;10443;3232
4,sub-23,199,ses-02,SSVEP,4054;4649;836;5364;8714;11759;5542;4336;915;1560;7108;1552;6241;8106;662;11085,SSVEP,SSVEP,sub-06,3581;3945;925;8834;4534;10710;6198;10483;7045;11562;2195;9903;2835;10802;10421;10821
4,sub-23,200,ses-03,SSVEP,4842;2384;2325;3074;2198;10650;850;534;1950;6752;5923;4684;8155;1472;7665;1339,SSVEP,SSVEP,sub-19,11525;3120;7752;2885;3922;6373;10190;7828;5285;1;10370;10669;3971;1128;7746;7607
4,sub-19,201,ses-03,SSVEP,7039;469;10737;5743;9769;9861;1673;8323;3130;5011;8412;10140;8118;8422;2151;91,SSVEP,SSVEP,sub-06,8908;5597;503;7848;4666;4535;9862;600;1177;5848;856;1171;2274;4890;3790;11109
4,sub-23,202,ses-02,SSVEP,4544;7106;2799;11791;8025;3985;7721;1346;5004;559;2221;3209;4308;7791;8058;7711,SSVEP,ERP,sub-24,9360;10318;8325;7556;5488;177;568;11559;10697;5001;6573;1536;535;11142;8453;10429
4,sub-23,203,ses-04,SSVEP,6508;1722;7430;6795;6453;9791;3372;1313;9917;4311;8933;8416;6631;7845;11205;3407,SSVEP,SSVEP,sub-19,6010;1769;7858;11071;5477;1788;10097;2294;9380;11631;2943;10813;8234;4759;9570;3176
4,sub-21,204,ses-03,SSVEP,9688;9088;4280;3110;3847;6829;8291;9743;7331;4043;7283;10581;8015;4655;7620;4193,SSVEP,SSVEP,sub-12,5817;2976;183;4818;3628;4000;3180;8679;5794;9812;8764;4487;8294;7479;10971;4582
4,sub-21,205,ses-03,SSVEP,7880;8655;2849;4896;10385;715;1609;2411;9234;7039;7952;3198;7024;51;1876;7944,SSVEP,SSVEP,sub-06,6544;3900;4518;4779;351;3592;1918;4057;2730;727;7570;8338;8161;6983;7654;5891
4,sub-21,206,ses-03,ERP,3550;2118;974;1367;2859;880;6588;9027;765;9465;2355;9983;4218;8302;7658;2708,ERP,ERP,sub-15,10452;385;2227;3603;782;1899;11600;10287;4747;7022;9494;4200;11772;3023;5536;11128
4,sub-21,207,ses-04,ERP,220;8430;5044;2342;5578;1267;5276;5753;3276;4931;5947;5151;4263;3542;7618;2088,ERP,ERP,sub-09,9779;7855;9695;3812;4565;5974;6388;3901;2300;5050;7472;7358;5699;8796;7802;2243
4,sub-23,208,ses-03,ERP,9975;5988;3154;5283;8526;3973;7571;3484;5573;148;9452;635;9820;11627;9696;11765,ERP,ERP,sub-11,8135;5083;9427;4939;6714;2158;1410;4853;832;1421;11335;11517;3467;9637;7821;4928
4,sub-21,209,ses-03,ERP,11755;334;2072;10949;6190;7470;1464;8241;8325;9112;9608;18;5869;2394;3155;2576,ERP,ERP,sub-07,10705;1682;7049;5500;9243;1498;3537;1673;5789;8727;8327;7107;2451;7193;7303;616
4,sub-23,210,ses-02,ERP,3251;6235;11610;7896;9796;2293;6612;11281;4385;4292;312;2888;7120;10445;1263;5469,ERP,ERP,sub-18,9182;6506;369;5168;1080;11058;2562;9003;11443;6945;8839;8260;11611;6166;9045;3532
4,sub-23,211,ses-04,SSVEP,1354;712;7025;9150;2486;7592;11359;11663;10605;5642;4480;5763;1786;7125;6489;440,SSVEP,SSVEP,sub-17,8003;277;9020;846;3535;5939;6991;8919;5497;202;1099;3968;5471;2142;6354;7259
4,sub-19,212,ses-04,SSVEP,11037;9568;951;8381;962;1240;9104;4313;5346;9561;9613;3347;6352;6914;5284;4661,SSVEP,SSVEP,sub-15,3829;1793;11713;6670;8469;1842;5827;1514;261;1999;2143;6503;546;9469;1549;6391
4,sub-19,213,ses-02,ERP,10951;1290;8337;3074;5667;8981;7689;5905;3950;10281;5961;6166;3506;3184;1137;11243,ERP,ERP,sub-23,3235;10714;848;5344;9713;1133;4771;8709;4654;11643;1613;9963;5163;7399;9481;9087
4,sub-23,214,ses-03,ERP,9621;3938;10756;1040;6713;423;3951;252;859;11404;4938;10527;573;2843;8979;11525,ERP,ERP,sub-09,1097;5862;1329;10495;6114;6767;8413;6416;7576;3876;3713;9130;924;7245;5702;8418
4,sub-21,215,ses-03,ERP,10401;8022;10603;3911;5613;8329;3582;4872;2963;9457;7572;17;10561;2239;1624;5499,ERP,ERP,sub-15,164;4749;4673;1756;1967;4324;7508;7255;6026;4330;4284;5516;7868;6402;11431;9041
4,sub-21,216,ses-04,ERP,3656;8133;595;3126;5773;10669;4243;7919;9291;1798;7489;4327;24;5162;10931;2957,ERP,ERP,sub-23,4288;6802;9020;10046;7902;6403;4891;8211;11185;7726;8357;8011;2350;1819;11599;11560
4,sub-21,217,ses-04,SSVEP,1505;5425;11760;505;4933;1948;5991;5862;471;4658;9309;4994;7132;2841;9741;3683,SSVEP,SSVEP,sub-09,4600;3868;5042;5184;3453;1948;3104;3700;2978;287;3800;10362;2531;2085;4586;385
