successful_update,pair_indices,pair_keys
1863,74;48;27;8;106;122;60;22,study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p02:target_t21_0:source_t12_800
1864,35;108;19;85;57;95;113;32,study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p03:target_t0_800:source_t23_400
1865,9;7;82;93;24;118;1;38,study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p03:target_t2_0:source_t3_1200
1866,119;75;45;61;53;117;104;90,study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p04:target_t21_400:source_t17_800
1867,107;80;17;46;41;5;84;43,study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p03:target_t4_800:source_t7_0
1868,79;2;11;76;83;44;68;39,study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p03:target_t2_400:source_t5_0
1869,37;67;66;109;25;94;10;88,study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p04:target_t18_1200:source_t17_0
1870,54;52;120;64;28;6;123;98,study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p05:target_t0_800:source_t14_400
1871,26;13;65;31;16;111;42;97,study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p05:target_t0_400:source_t12_1200
1872,70;96;81;3;0;77,study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p04:target_t7_400:source_t13_1200
1873,73;51;78;68;24;110;121;1,study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p02:target_t3_800:source_t2_400
1874,27;114;48;76;22;37;63;60,study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p03:target_t17_1200:source_t15_0
1875,40;10;38;8;84;65;32;113,study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p05:target_t13_800:source_t20_400
1876,120;31;16;118;88;125;52;77,study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p04:target_t7_400:source_t13_1200
1877,92;20;2;90;5;41;49;33,study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p03:target_t0_1200:source_t23_800
1878,12;34;21;108;83;119;79;93,study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p04:target_t22_0:source_t19_800
1879,98;61;89;97;116;112;43;7,study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p02:target_t6_0:source_t7_400
1880,53;81;122;70;80;101;42;4,study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p02:target_t4_400:source_t5_0
1881,86;124;95;54;13;75;109;103,study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p05:target_t6_1200:source_t15_1200
1882,3;106;87;91;46;71;36;100,study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p05:target_t6_0:source_t15_0
1883,28;105;96;111;59;18;56;115,study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p05:target_t16_0:source_t20_1200
1884,15;11;123;82;19;66;47;55,study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t16_800:source_t13_1200
1885,72;57;9;74;104;26;69;102,study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t6_800:source_t15_800
1886,29;39;17;0;107;30;94;6,study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p02:target_t4_1200:source_t7_0
1887,23;25;64;117;35;50;99;85,study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p04:target_t18_0:source_t16_400
1888,44;62;67;45;58;14,study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p02:target_t9_1200:source_t10_800
1889,5;74;86;113;53;67;32;18,study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p02:target_t14_1200:source_t11_800
1890,120;94;39;12;107;7;73;9,study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p02:target_t6_800:source_t7_1200
1891,21;1;3;102;20;81;85;31,study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p03:target_t0_400:source_t23_0
1892,115;75;99;117;110;109;111;79,study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p04:target_t9_0:source_t14_400
1893,100;78;97;49;47;58;42;103,study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p05:target_t6_1200:source_t15_1200
1894,16;116;63;61;72;88;45;51,study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p03:target_t12_800:source_t11_800
1895,40;112;106;122;8;76;34;77,study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p04:target_t7_400:source_t13_1200
1896,41;38;98;70;44;60;71;108,study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p05:target_t10_400:source_t19_0
1897,65;46;83;17;15;66;13;10,study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p02:target_t6_1200:source_t8_0
1898,90;48;37;6;89;55;104;33,study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p03:target_t0_1200:source_t23_800
1899,43;82;23;2;96;87;30;57,study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t17_0:source_t14_400
1900,95;92;52;56;0;114;22;59,study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p03:target_t17_800:source_t14_1200
1901,28;29;80;123;25;50;27;93,study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p04:target_t22_0:source_t19_800
1902,84;11;69;118;14;35;68;24,study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p02:target_t21_800:source_t13_0
1903,26;64;125;124;62;36;91;19,study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p02:target_t19_0:source_t11_1200
1904,4;121;119;54;101;105,study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p05:target_t7_800:source_t17_400
1905,25;54;31;122;82;71;66;81,study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t9_1200:source_t14_1200
1906,64;116;48;16;75;24;72;90,study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t21_400:source_t17_800
1907,117;115;77;61;125;22;70;56,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t16_1200:source_t14_0
1908,41;76;18;103;37;39;118;47,study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p03:target_t6_800:source_t9_0
1909,123;92;78;40;114;27;53;119,study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t18_0:source_t22_400
1910,52;94;28;120;43;32;97;30,study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p03:target_t0_0:source_t22_1200
1911,34;12;108;7;3;23;60;104,study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p05:target_t7_0:source_t17_0
1912,8;36;49;10;106;14;112;124,study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p05:target_t25_800:source_t23_800
1913,6;20;101;99;68;74;26;57,study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p03:target_t17_0:source_t14_400
1914,100;89;19;42;86;83;4;113,study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p05:target_t13_800:source_t20_400
1915,110;51;84;79;9;45;21;85,study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p04:target_t18_0:source_t16_400
1916,33;121;59;1;5;44;62;95,study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t22_1200:source_t20_0
1917,63;29;69;0;46;93;67;105,study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t7_800:source_t17_400
1918,17;65;15;55;38;107;73;87,study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t18_800:source_t16_1200
1919,2;13;109;98;35;91;102;111,study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p05:target_t13_0:source_t19_1200
1920,88;58;11;80;50;96,study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p05:target_t0_0:source_t12_800
1921,51;26;66;38;46;34;1;14,study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p02:target_t9_1200:source_t10_800
1922,72;47;43;49;53;35;65;12,study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p02:target_t9_400:source_t10_0
1923,87;89;13;88;24;23;124;50,study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p03:target_t12_400:source_t9_1200
1924,0;36;82;48;117;83;3;80,study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p04:target_t9_800:source_t14_800
1925,84;9;77;18;68;63;57;45,study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p03:target_t6_0:source_t7_800
1926,114;75;123;113;33;70;39;99,study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p05:target_t0_1200:source_t14_800
1927,95;61;116;73;120;55;2;74,study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p04:target_t4_800:source_t13_0
1928,94;101;15;67;119;30;111;112,study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t13_400:source_t20_0
1929,21;96;32;78;122;93;98;59,study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t17_800:source_t14_1200
1930,31;60;85;92;121;102;91;105,study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p05:target_t7_800:source_t17_400
